sex,edyrs,usmarl,usdurl,usdocl,reltrip,paistrip,sport,social,age,minors,land,property,business,METROCAT,usunemp,inus,sons,daus,hrwage_adj_2019,pre_irca,irca,iirira,pais_pre_irca,pais_irca,pais_iirira
1.0,9.0,1.0,30.0,8.0,1.0,1.0,2.0,2.0,27.0,2.0,0.0,1.0,0.0,4.0,0.055,0.0,2.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,2.0,24.0,8.0,1.0,2.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,4.0,0.049,0.0,1.0,2.0,6.909648648648649,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,12.0,8.0,1.0,2.0,2.0,2.0,30.0,1.0,0.0,1.0,0.0,2.0,0.046,1.0,1.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,2.0,30.0,8.0,2.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,3.0,0.046,0.0,2.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,60.0,8.0,2.0,1.0,2.0,2.0,63.0,1.0,1.0,0.0,0.0,4.0,0.055,0.0,1.0,0.0,4.060195870831127,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,48.0,8.0,1.0,1.0,2.0,2.0,28.0,2.0,0.0,0.0,0.0,4.0,0.054,1.0,2.0,1.0,6.517705544933079,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,42.0,8.0,1.0,1.0,2.0,2.0,59.0,2.0,0.0,1.0,0.0,1.0,0.049,1.0,1.0,0.0,7.964392523364486,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,11.0,8.0,1.0,2.0,1.0,2.0,33.0,2.0,0.0,1.0,0.0,4.0,0.047,0.0,2.0,0.0,15.879316770186335,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,22.0,3.0,0.0,1.0,0.0,1.0,0.056,0.0,3.0,1.0,12.581545275590551,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,8.0,8.0,2.0,1.0,2.0,2.0,25.0,1.0,0.0,1.0,0.0,4.0,0.049,0.0,2.0,3.0,11.843323183569808,1.0,0.0,0.0,1.0,0.0,0.0
1.0,9.0,1.0,30.0,8.0,1.0,2.0,2.0,2.0,25.0,2.0,0.0,1.0,0.0,2.0,0.04,0.0,1.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,48.0,4.0,0.0,1.0,0.0,1.0,0.046,0.0,2.0,3.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,7.0,1.0,72.0,5.0,1.0,1.0,2.0,2.0,32.0,2.0,0.0,0.0,0.0,1.0,0.072,0.0,2.0,2.0,9.503977695167286,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,6.0,3.0,1.0,1.0,2.0,2.0,41.0,2.0,0.0,2.0,1.0,4.0,0.053,0.0,1.0,1.0,11.843323183569808,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,258.0,8.0,1.0,2.0,2.0,2.0,36.0,3.0,0.0,0.0,0.0,3.0,0.056,1.0,0.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,36.0,8.0,1.0,2.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,4.0,0.036,0.0,2.0,2.0,13.95828448275862,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,60.0,8.0,2.0,1.0,2.0,2.0,23.0,2.0,0.0,1.0,0.0,3.0,0.045,0.0,2.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,6.0,4.0,1.0,1.0,2.0,2.0,58.0,2.0,0.0,1.0,0.0,2.0,0.075,0.0,0.0,0.0,8.199975053456878,0.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,24.0,8.0,1.0,1.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,2.0,0.053,0.0,2.0,0.0,8.247,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,1.0,6.0,4.0,2.0,1.0,2.0,2.0,29.0,2.0,0.0,1.0,0.0,1.0,0.047,0.0,1.0,1.0,11.548594014680972,0.0,0.0,1.0,0.0,0.0,1.0
1.0,5.0,1.0,42.0,8.0,2.0,1.0,2.0,1.0,50.0,1.0,1.0,1.0,1.0,4.0,0.053,0.0,0.0,0.0,10.65206431479082,0.0,0.0,0.0,0.0,0.0,0.0
1.0,12.0,2.0,36.0,8.0,2.0,2.0,2.0,2.0,22.0,1.0,0.0,0.0,0.0,1.0,0.049,0.0,1.0,1.0,11.150149532710282,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,8.0,3.0,1.0,1.0,2.0,2.0,33.0,2.0,0.0,1.0,0.0,3.0,0.093,0.0,2.0,0.0,8.341679989931807,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,25.0,2.0,0.0,1.0,0.0,3.0,0.047,0.0,1.0,1.0,9.02233907396951,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,2.0,60.0,8.0,1.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,1.0,0.0,25.87621457489879,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,36.0,8.0,2.0,2.0,2.0,2.0,43.0,5.0,0.0,0.0,0.0,3.0,0.075,0.0,0.0,1.0,6.377758374910905,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,4.0,8.0,2.0,1.0,2.0,2.0,37.0,2.0,0.0,1.0,1.0,4.0,0.049,0.0,2.0,0.0,7.167953271028037,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,2.0,48.0,1.0,0.0,1.0,0.0,4.0,0.042,1.0,1.0,0.0,13.04372448979592,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,29.0,2.0,0.0,1.0,0.0,4.0,0.053,0.0,1.0,1.0,11.843323183569808,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,180.0,1.0,2.0,1.0,2.0,2.0,31.0,2.0,1.0,1.0,0.0,4.0,0.075,0.0,0.0,1.0,11.687880173243505,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,6.0,8.0,2.0,1.0,2.0,2.0,26.0,0.0,0.0,1.0,0.0,3.0,0.046,0.0,0.0,1.0,10.271933035714286,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,2.0,222.0,8.0,1.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,4.0,0.062,1.0,2.0,2.0,29.256522887323943,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,30.0,3.0,1.0,1.0,1.0,4.0,0.053,0.0,1.0,0.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,2.0,24.0,8.0,1.0,1.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,4.0,0.072,0.0,1.0,0.0,11.843323183569808,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,18.0,8.0,1.0,2.0,2.0,2.0,36.0,3.0,0.0,1.0,0.0,3.0,0.089,0.0,2.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8.0,1.0,24.0,8.0,1.0,2.0,2.0,2.0,28.0,2.0,0.0,1.0,0.0,2.0,0.053,1.0,2.0,1.0,10.30875,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,36.0,3.0,1.0,1.0,2.0,2.0,45.0,3.0,0.0,1.0,0.0,3.0,0.045,0.0,2.0,1.0,15.684478527607364,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,132.0,8.0,2.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,3.0,0.07,0.0,3.0,0.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,7.0,1.0,96.0,8.0,2.0,2.0,1.0,2.0,24.0,1.0,0.0,1.0,1.0,3.0,0.096,0.0,1.0,2.0,5.862186777708478,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,49.0,2.0,0.0,1.0,0.0,4.0,0.046,0.0,1.0,1.0,7.608839285714286,0.0,0.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,24.0,8.0,1.0,2.0,2.0,2.0,35.0,3.0,1.0,1.0,0.0,4.0,0.096,0.0,2.0,1.0,10.267349397590362,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,31.0,2.0,0.0,1.0,0.0,2.0,0.042,0.0,2.0,0.0,9.20733493397359,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,5.0,8.0,1.0,1.0,2.0,2.0,29.0,2.0,0.0,0.0,0.0,4.0,0.056,0.0,0.0,3.0,8.802268553940323,0.0,1.0,0.0,0.0,1.0,0.0
1.0,14.0,1.0,42.0,8.0,1.0,1.0,2.0,2.0,41.0,2.0,0.0,1.0,1.0,1.0,0.047,0.0,0.0,0.0,15.879316770186335,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,46.0,3.0,1.0,1.0,0.0,3.0,0.055,0.0,4.0,0.0,10.827188988883009,0.0,0.0,1.0,0.0,0.0,0.0
1.0,12.0,1.0,10.0,8.0,1.0,2.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,3.0,0.053,0.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,23.0,1.0,0.0,0.0,0.0,3.0,0.072,0.0,1.0,1.0,7.127983271375465,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,72.0,8.0,1.0,1.0,2.0,1.0,26.0,2.0,0.0,0.0,0.0,2.0,0.047,0.0,3.0,0.0,12.992168266516092,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,8.0,8.0,2.0,2.0,2.0,2.0,19.0,0.0,0.0,1.0,0.0,3.0,0.075,0.0,1.0,2.0,7.288866714183891,0.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,6.0,5.0,1.0,1.0,2.0,2.0,40.0,3.0,0.0,1.0,0.0,1.0,0.07,0.0,1.0,2.0,11.663184306569343,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,37.0,4.0,0.0,1.0,0.0,3.0,0.045,0.0,3.0,1.0,7.0580153374233126,0.0,0.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,126.0,5.0,2.0,1.0,2.0,2.0,35.0,3.0,0.0,0.0,0.0,3.0,0.068,0.0,0.0,2.0,15.955099118942732,0.0,1.0,0.0,0.0,1.0,0.0
1.0,10.0,2.0,9.0,8.0,1.0,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.04,0.0,0.0,0.0,16.331167247386762,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,51.0,5.0,1.0,1.0,0.0,3.0,0.046,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,10.0,1.0,48.0,8.0,1.0,2.0,2.0,2.0,26.0,1.0,0.0,0.0,0.0,4.0,0.046,0.0,1.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,24.0,8.0,2.0,2.0,2.0,2.0,33.0,2.0,0.0,1.0,0.0,2.0,0.045,0.0,1.0,1.0,12.54758282208589,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,60.0,1.0,1.0,2.0,2.0,2.0,46.0,2.0,1.0,1.0,0.0,3.0,0.047,0.0,2.0,0.0,10.105019762845853,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5.0,1.0,144.0,1.0,1.0,1.0,2.0,2.0,36.0,1.0,0.0,1.0,0.0,2.0,0.061,0.0,0.0,1.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,294.0,8.0,1.0,1.0,2.0,1.0,40.0,5.0,0.0,1.0,0.0,3.0,0.056,0.0,0.0,0.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,48.0,8.0,2.0,1.0,1.0,2.0,47.0,1.0,1.0,1.0,0.0,2.0,0.047,0.0,0.0,1.0,9.02233907396951,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,9.0,8.0,1.0,1.0,2.0,2.0,59.0,1.0,1.0,1.0,0.0,2.0,0.058,0.0,0.0,0.0,9.94774319066148,0.0,0.0,1.0,0.0,0.0,0.0
2.0,12.0,2.0,36.0,8.0,2.0,2.0,2.0,2.0,34.0,1.0,0.0,0.0,0.0,3.0,0.04,0.0,1.0,0.0,7.423257839721256,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,52.0,3.0,1.0,1.0,1.0,2.0,0.051,1.0,2.0,3.0,14.39952380952381,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,44.0,3.0,1.0,1.0,0.0,2.0,0.056,0.0,0.0,1.0,17385.458423871463,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,78.0,6.0,2.0,1.0,2.0,1.0,42.0,4.0,0.0,1.0,0.0,2.0,0.069,0.0,1.0,2.0,37.1543044982699,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,2.0,60.0,8.0,1.0,2.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,3.0,0.069,0.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,2.0,60.0,8.0,1.0,2.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,4.0,0.068,0.0,2.0,0.0,18.77070484581498,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,2.0,45.0,8.0,2.0,1.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,3.0,0.045,0.0,0.0,3.0,10.979134969325154,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,3.0,0.042,0.0,2.0,2.0,16.88011404561825,0.0,0.0,1.0,0.0,0.0,1.0
1.0,5.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,24.0,2.0,0.0,0.0,0.0,3.0,0.072,0.0,1.0,2.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,12.0,2.0,174.0,1.0,1.0,1.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,4.0,0.058,1.0,2.0,0.0,14.21106170094497,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,24.0,8.0,2.0,1.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,3.0,0.047,0.0,1.0,1.0,7.217871259175608,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,60.0,1.0,1.0,1.0,2.0,2.0,43.0,4.0,0.0,0.0,0.0,4.0,0.054,0.0,0.0,0.0,14.664837476099423,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,84.0,1.0,1.0,2.0,1.0,1.0,49.0,4.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,7.671789907486031,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,48.0,8.0,1.0,1.0,2.0,1.0,46.0,0.0,1.0,1.0,0.0,4.0,0.04,0.0,0.0,0.0,13.361864111498258,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,24.0,8.0,1.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,3.0,0.07,0.0,0.0,0.0,13.995821167883213,1.0,0.0,0.0,1.0,0.0,0.0
1.0,12.0,1.0,24.0,1.0,1.0,1.0,2.0,2.0,42.0,2.0,1.0,1.0,2.0,3.0,0.042,0.0,0.0,0.0,35.294783913565425,0.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,2.0,72.0,8.0,1.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,0.069,0.0,1.0,2.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,24.0,8.0,2.0,1.0,2.0,2.0,28.0,3.0,0.0,0.0,0.0,3.0,0.061,0.0,1.0,1.0,13.723918711656442,1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,1.0,8.0,8.0,2.0,1.0,2.0,2.0,51.0,7.0,0.0,0.0,0.0,2.0,0.093,0.0,2.0,6.0,7.150011419941548,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,23.0,1.0,0.0,2.0,0.0,2.0,0.042,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,12.0,8.0,2.0,2.0,2.0,2.0,41.0,5.0,0.0,1.0,0.0,3.0,0.045,0.0,4.0,3.0,23.526717791411045,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,33.0,0.0,0.0,0.0,0.0,2.0,0.047,0.0,1.0,0.0,8.80580293619424,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,2.0,2.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,3.0,0.069,1.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,72.0,8.0,1.0,2.0,2.0,2.0,50.0,1.0,0.0,1.0,0.0,3.0,0.055,0.0,2.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,59.0,2.0,1.0,1.0,0.0,3.0,0.04,0.0,0.0,1.0,10.392560975609758,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7.0,2.0,6.0,8.0,1.0,2.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,4.0,0.069,0.0,1.0,0.0,17.692525951557094,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,54.0,8.0,1.0,2.0,2.0,1.0,38.0,3.0,0.0,0.0,1.0,4.0,0.04,0.0,3.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
2.0,3.0,1.0,138.0,8.0,1.0,1.0,2.0,1.0,25.0,2.0,0.0,1.0,0.0,3.0,0.068,1.0,1.0,2.0,9.38535242290749,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,2.0,120.0,8.0,1.0,1.0,1.0,1.0,37.0,0.0,0.0,1.0,0.0,3.0,0.075,1.0,1.0,1.0,14.577733428367782,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,22.0,2.0,0.0,0.0,0.0,2.0,0.096,0.0,0.0,1.0,15.401024096385544,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,2.0,1.0,1.0,1.0,33.0,2.0,0.0,0.0,0.0,3.0,0.042,0.0,3.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,2.0,0.042,1.0,1.0,1.0,11.125529711884754,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,384.0,8.0,1.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,3.0,0.049,0.0,0.0,0.0,82.36372422680414,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,12.0,8.0,1.0,2.0,2.0,2.0,33.0,3.0,0.0,0.0,0.0,3.0,0.06,0.0,3.0,1.0,13.894402173913043,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,44.0,9.0,0.0,1.0,0.0,4.0,0.062,0.0,2.0,1.0,9.002007042253522,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,27.0,2.0,0.0,0.0,0.0,2.0,0.069,0.0,1.0,2.0,7.961636678200692,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,1.0,30.0,8.0,1.0,1.0,2.0,2.0,27.0,2.0,0.0,0.0,0.0,2.0,0.04,0.0,0.0,2.0,11.877212543554007,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,66.0,8.0,2.0,2.0,2.0,2.0,26.0,1.0,0.0,0.0,0.0,3.0,0.056,0.0,2.0,1.0,20.13047244094488,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,24.0,8.0,1.0,2.0,2.0,2.0,54.0,2.0,0.0,0.0,0.0,4.0,0.072,0.0,0.0,1.0,5.583586895910781,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,24.0,8.0,2.0,2.0,2.0,2.0,26.0,1.0,0.0,0.0,0.0,3.0,0.053,1.0,4.0,0.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,49.0,0.0,0.0,1.0,0.0,1.0,0.047,0.0,1.0,1.0,5.774297007340486,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,7.0,8.0,1.0,1.0,2.0,2.0,32.0,3.0,0.0,1.0,0.0,3.0,0.075,0.0,1.0,2.0,8.74664005702067,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,60.0,8.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,4.0,0.072,0.0,2.0,1.0,11.843323183569808,1.0,0.0,0.0,1.0,0.0,0.0
1.0,8.0,2.0,36.0,8.0,2.0,1.0,2.0,2.0,25.0,0.0,1.0,0.0,0.0,4.0,0.06,0.0,2.0,1.0,6.947201086956523,0.0,0.0,1.0,0.0,0.0,1.0
1.0,5.0,2.0,96.0,8.0,1.0,1.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,4.0,0.046,0.0,0.0,1.0,10.012128946378446,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,4.0,8.0,2.0,2.0,2.0,2.0,34.0,3.0,0.0,0.0,0.0,3.0,0.058,0.0,1.0,3.0,3.521446280991736,1.0,0.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,3.0,0.062,1.0,4.0,0.0,6.751505281690141,0.0,1.0,0.0,0.0,0.0,0.0
1.0,11.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,31.0,3.0,0.0,6.0,0.0,2.0,0.04,0.0,0.0,0.0,9.279072299651569,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,2.0,24.0,8.0,2.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,4.0,0.045,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,29.0,3.0,0.0,1.0,0.0,3.0,0.042,0.0,0.0,0.0,9.20733493397359,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,37.0,7.0,0.0,1.0,0.0,2.0,0.035,0.0,0.0,1.0,21.59500544959128,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,36.0,8.0,1.0,1.0,2.0,2.0,45.0,2.0,1.0,1.0,0.0,4.0,0.049,0.0,1.0,1.0,9.557271028037384,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,3.0,0.049,0.0,1.0,2.0,17.27412162162162,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,9.0,8.0,1.0,1.0,2.0,2.0,51.0,1.0,1.0,1.0,1.0,3.0,0.04,1.0,1.0,1.0,11.134886759581882,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,36.0,4.0,2.0,1.0,2.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,0.038,0.0,0.0,0.0,16.807080555555554,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,72.0,8.0,2.0,2.0,1.0,2.0,29.0,2.0,0.0,0.0,0.0,1.0,0.069,0.0,2.0,1.0,15.923273356401385,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,18.0,8.0,2.0,2.0,2.0,2.0,38.0,7.0,1.0,1.0,1.0,4.0,0.06,0.0,0.0,7.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,2.0,18.0,8.0,2.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,0.068,0.0,1.0,1.0,15.204270925110134,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,9.0,8.0,1.0,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,0.085,0.0,2.0,0.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,36.0,8.0,2.0,1.0,2.0,2.0,19.0,0.0,0.0,1.0,0.0,3.0,0.046,0.0,1.0,0.0,8.876979166666668,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,2.0,30.0,1.0,1.0,1.0,2.0,2.0,24.0,1.0,0.0,1.0,0.0,4.0,0.055,1.0,0.0,1.0,14.887384859714135,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,2.0,330.0,8.0,2.0,1.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,4.0,0.071,0.0,2.0,0.0,24.82106796116505,1.0,0.0,0.0,1.0,0.0,0.0
1.0,4.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,63.0,0.0,0.0,2.0,0.0,3.0,0.046,1.0,3.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,2.0,8.0,8.0,1.0,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,3.0,0.085,0.0,2.0,1.0,6.177585501858736,1.0,0.0,0.0,1.0,0.0,0.0
1.0,12.0,1.0,120.0,8.0,1.0,1.0,1.0,2.0,23.0,2.0,0.0,0.0,0.0,4.0,0.054,1.0,1.0,2.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,12.0,1.0,1.0,2.0,2.0,2.0,46.0,0.0,1.0,1.0,0.0,4.0,0.089,0.0,0.0,1.0,11.135177748547436,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,96.0,8.0,1.0,1.0,2.0,1.0,29.0,2.0,0.0,0.0,0.0,4.0,0.058,0.0,0.0,0.0,7.105530850472485,0.0,0.0,1.0,0.0,0.0,1.0
