sex,edyrs,usmarl,usdurl,usdocl,reltrip,paistrip,sport,social,age,minors,land,property,business,METROCAT,usunemp,inus,sons,daus,hrwage_adj_2019,pre_irca,irca,iirira,pais_pre_irca,pais_irca,pais_iirira,target
1,3.0,1.0,6,3.0,,,2.0,2.0,37,3.0,0,2,0,3,0.055,0,2,1,11.503888300688194,0,0,1,0,0,0,0
1,6.0,1.0,90,8.0,,,2.0,2.0,31,1.0,0,1,0,3,0.049,1,2,0,19.910981308411216,0,0,1,0,0,0,1
1,2.0,1.0,282,8.0,2.0,1.0,1.0,1.0,22,0.0,0,0,0,3,0.076,0,2,1,,1,0,0,1,0,0,1
1,9.0,2.0,18,8.0,,,1.0,2.0,22,1.0,1,1,0,3,0.06,1,1,0,11.115521739130434,0,0,1,0,0,0,1
1,6.0,1.0,42,8.0,,,2.0,1.0,27,1.0,0,1,0,3,0.047,0,0,1,17.32289102202146,0,0,1,0,0,0,1
1,6.0,1.0,18,8.0,1.0,2.0,2.0,2.0,31,2.0,1,1,0,3,0.06,0,0,2,13.894402173913045,0,0,1,0,0,0,1
1,10.0,1.0,150,3.0,,,1.0,1.0,28,1.0,0,1,0,3,0.075,0,0,1,18.222166785459727,0,1,0,0,0,0,1
1,4.0,1.0,6,8.0,,,2.0,1.0,46,1.0,0,1,0,3,0.055,0,2,3,12029.006966649022,0,0,1,0,0,0,0
1,6.0,1.0,6,8.0,2.0,1.0,1.0,1.0,40,6.0,0,1,0,3,0.055,0,1,5,10.827188988883007,0,0,1,0,0,1,1
1,8.0,1.0,18,8.0,2.0,1.0,1.0,1.0,37,3.0,1,1,1,3,0.06,0,1,2,16.67328260869565,0,0,1,0,0,1,1
1,9.0,1.0,18,3.0,,,1.0,1.0,31,2.0,0,2,0,3,0.06,1,2,0,13.894402173913045,0,0,1,0,0,0,1
1,7.0,1.0,18,8.0,,,2.0,2.0,35,1.0,0,2,0,3,0.06,0,1,0,13.894402173913045,0,0,1,0,0,0,1
1,11.0,2.0,36,8.0,2.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.071,0,1,4,21.09381188118812,1,0,0,1,0,0,0
1,6.0,1.0,24,8.0,,,2.0,2.0,32,3.0,0,1,0,3,0.049,1,2,1,13.539467289719626,0,0,1,0,0,0,0
1,12.0,2.0,24,8.0,,,1.0,2.0,27,0.0,0,0,0,3,0.049,0,2,0,11.150149532710282,0,0,1,0,0,0,0
1,9.0,1.0,24,8.0,1.0,,2.0,2.0,24,0.0,0,1,0,3,0.056,1,0,2,10.06523622047244,0,1,0,0,0,0,1
1,9.0,1.0,14,8.0,,,2.0,2.0,30,2.0,1,0,0,3,0.068,0,3,0,,0,1,0,0,0,0,0
1,9.0,2.0,72,8.0,,,2.0,2.0,19,0.0,0,1,0,3,0.069,0,1,0,8.846262975778547,0,1,0,0,0,0,1
1,9.0,2.0,12,8.0,2.0,1.0,,,22,0.0,0,1,0,3,0.068,0,0,1,6.569746696035243,0,1,0,0,1,0,1
1,13.0,2.0,36,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.062,0,2,1,15.753512323943664,0,1,0,0,1,0,0
1,16.0,1.0,6,4.0,2.0,2.0,2.0,2.0,30,3.0,0,1,1,3,0.04,0,3,1,,0,0,1,0,0,0,1
1,9.0,1.0,6,8.0,2.0,2.0,2.0,2.0,27,2.0,0,1,0,3,0.056,0,2,0,5.868179035960215,0,1,0,0,0,0,1
1,9.0,1.0,10,8.0,2.0,2.0,2.0,2.0,22,2.0,0,1,0,3,0.04,0,1,1,,0,0,1,0,0,0,0
1,14.0,1.0,10,8.0,2.0,1.0,2.0,2.0,36,1.0,0,0,0,3,0.047,0,1,0,10.105019762845851,0,0,1,0,0,1,0
1,6.0,1.0,6,4.0,,,2.0,2.0,51,3.0,1,1,1,3,0.058,0,2,1,9.23719010561423,0,0,1,0,0,0,0
1,8.0,1.0,24,8.0,2.0,1.0,2.0,2.0,32,1.0,0,1,0,3,0.04,0,2,0,8.907909407665505,0,0,1,0,0,1,0
1,6.0,1.0,8,8.0,,,2.0,2.0,60,0.0,2,1,0,3,0.047,0,1,2,13.713955392433654,0,0,1,0,0,0,0
1,9.0,1.0,7,4.0,,,2.0,2.0,36,4.0,0,1,0,3,0.058,0,2,2,,0,0,1,0,0,0,1
1,9.0,1.0,4,4.0,,,2.0,2.0,40,3.0,0,1,0,3,0.058,0,1,2,12.789955530850472,0,0,1,0,0,0,0
1,6.0,1.0,6,8.0,,,1.0,2.0,38,2.0,0,1,1,3,0.047,0,1,0,12.992168266516092,0,0,1,0,0,0,0
1,9.0,1.0,8,8.0,,,2.0,2.0,26,2.0,0,1,0,3,0.058,1,2,0,14.21106170094497,0,0,1,0,0,0,0
1,7.0,,10,8.0,,,2.0,2.0,48,3.0,1,1,0,3,0.047,0,2,2,10.105019762845851,0,0,1,0,0,0,0
1,12.0,1.0,12,8.0,,,2.0,2.0,30,2.0,0,1,0,3,0.047,1,2,1,18.76646527385658,0,0,1,0,0,0,0
1,9.0,1.0,6,8.0,1.0,1.0,2.0,1.0,29,3.0,0,1,0,3,0.058,0,2,1,,0,0,1,0,0,1,1
1,0.0,1.0,36,4.0,1.0,1.0,2.0,,46,2.0,1,0,0,3,0.054,0,1,0,,0,1,0,0,1,0,1
1,3.0,1.0,24,8.0,2.0,1.0,2.0,2.0,33,5.0,3,1,0,3,0.061,0,3,2,9.802799079754601,1,0,0,1,0,0,1
1,9.0,1.0,30,8.0,,,2.0,2.0,33,4.0,1,2,0,3,0.04,0,2,2,,0,0,1,0,0,0,1
1,9.0,1.0,7,3.0,,,1.0,2.0,42,2.0,0,1,0,3,0.058,0,2,1,,0,0,1,0,0,0,0
1,9.0,1.0,54,4.0,,,2.0,2.0,37,4.0,0,1,0,3,0.045,0,1,0,,0,0,1,0,0,0,1
1,6.0,1.0,54,8.0,2.0,,2.0,2.0,29,7.0,0,1,0,3,0.045,0,5,3,,0,0,1,0,0,0,1
1,9.0,2.0,54,4.0,2.0,1.0,2.0,2.0,20,0.0,0,0,0,3,0.045,0,1,1,10.194911042944787,0,0,1,0,0,1,1
1,6.0,1.0,4,4.0,2.0,1.0,2.0,2.0,50,1.0,4,0,0,3,0.047,0,1,0,,0,0,1,0,0,1,0
1,13.0,1.0,41,4.0,,,2.0,2.0,49,2.0,1,1,0,3,0.042,0,0,2,13.811002400960385,0,0,1,0,0,0,0
1,6.0,1.0,210,1.0,,,1.0,2.0,29,2.0,0,1,0,3,0.072,0,2,2,32.075924721189594,1,0,0,0,0,0,0
1,9.0,1.0,6,3.0,,,2.0,2.0,24,4.0,1,2,1,3,0.055,0,3,1,12.180587612493383,0,0,1,0,0,0,0
1,12.0,1.0,18,3.0,,,2.0,2.0,22,2.0,0,2,0,3,0.047,1,0,2,18.76646527385658,0,0,1,0,0,0,1
1,9.0,2.0,96,8.0,1.0,2.0,2.0,1.0,17,0.0,0,0,0,3,0.049,1,0,0,20.707420560747664,0,0,1,0,0,0,1
1,11.0,1.0,30,3.0,,,2.0,2.0,39,1.0,0,3,0,3,0.058,1,0,1,18.47438021122846,0,0,1,0,0,0,0
1,9.0,1.0,6,3.0,,,2.0,2.0,48,1.0,1,2,0,3,0.055,0,1,2,13.195636580201164,0,0,1,0,0,0,0
1,12.0,2.0,162,1.0,,,2.0,2.0,21,0.0,0,0,0,3,0.068,0,0,2,24.401916299559474,0,1,0,0,0,0,0
1,5.0,1.0,6,8.0,,,2.0,2.0,27,1.0,0,2,0,3,0.055,0,1,0,10.827188988883007,0,0,1,0,0,0,0
1,9.0,1.0,30,3.0,,,2.0,1.0,42,3.0,1,3,0,3,0.058,1,1,2,18.47438021122846,0,0,1,0,0,0,0
1,11.0,1.0,6,8.0,,,2.0,2.0,39,3.0,2,2,1,3,0.055,0,2,2,24.361175224986766,0,0,1,0,0,0,1
1,12.0,1.0,126,8.0,1.0,2.0,2.0,1.0,29,1.0,0,1,0,3,0.061,1,0,3,17.250809716599193,0,1,0,0,0,0,0
1,9.0,1.0,210,6.0,,,1.0,2.0,34,2.0,0,1,0,3,0.062,0,1,1,24.755519366197188,0,1,0,0,0,0,0
1,12.0,1.0,10,8.0,,,2.0,2.0,33,3.0,0,1,0,2,0.04,0,2,1,14.846515679442511,0,0,1,0,0,0,1
1,0.0,1.0,24,8.0,2.0,2.0,,,50,9.0,1,0,0,2,0.058,0,0,0,8.80361570247934,1,0,0,0,0,0,0
1,9.0,1.0,18,5.0,1.0,2.0,2.0,2.0,44,2.0,0,0,0,2,0.058,0,1,1,,0,0,1,0,0,0,1
1,3.0,1.0,2,8.0,,,2.0,2.0,39,4.0,0,1,0,2,0.075,0,1,1,,0,1,0,0,0,0,1
1,9.0,1.0,44,1.0,,,2.0,2.0,37,2.0,0,1,0,2,0.045,1,2,1,9.410687116564418,0,0,1,0,0,0,1
1,6.0,1.0,1,3.0,,,2.0,2.0,22,0.0,0,0,0,2,0.045,0,1,1,8.927704761904764,1,0,0,0,0,0,0
1,3.0,2.0,24,8.0,,,2.0,2.0,31,0.0,0,1,0,2,0.047,0,0,0,9.38323263692829,0,0,1,0,0,0,1
1,6.0,1.0,72,8.0,2.0,2.0,2.0,2.0,26,2.0,0,0,0,2,0.062,0,2,1,11.252508802816903,0,1,0,0,0,0,1
1,8.0,1.0,18,1.0,,,2.0,2.0,40,6.0,0,1,0,2,0.058,0,2,4,,0,0,1,0,0,0,0
1,9.0,1.0,6,8.0,,,2.0,2.0,19,1.0,0,1,1,2,0.04,0,0,1,10.392560975609758,0,0,1,0,0,0,0
1,0.0,1.0,24,5.0,,,2.0,2.0,45,6.0,0,0,0,2,0.056,0,1,1,13.420314960629922,0,1,0,0,0,0,1
1,2.0,1.0,24,8.0,,,2.0,2.0,30,3.0,0,1,0,2,0.04,0,2,1,10.392560975609758,0,0,1,0,0,0,0
1,6.0,1.0,8,8.0,,,2.0,2.0,33,0.0,0,0,0,2,0.047,0,1,0,8.80580293619424,0,0,1,0,0,0,1
1,2.0,2.0,120,8.0,,,2.0,2.0,24,0.0,0,0,1,2,0.069,0,1,1,12.384768166089966,0,1,0,0,0,0,0
1,4.0,1.0,48,8.0,1.0,2.0,2.0,2.0,24,0.0,0,0,0,2,0.07,0,3,1,9.330547445255476,1,0,0,0,0,0,0
1,6.0,1.0,12,8.0,1.0,2.0,2.0,2.0,28,4.0,0,0,0,2,0.055,0,2,4,8.6443617920541,0,1,0,0,0,0,0
1,5.0,1.0,24,8.0,1.0,2.0,2.0,2.0,29,2.0,0,1,0,2,0.096,0,2,0,8.983930722891568,1,0,0,0,0,0,1
1,7.0,1.0,6,8.0,,,2.0,2.0,41,5.0,0,1,0,2,0.055,0,0,2,7.023543956043957,0,1,0,0,0,0,0
1,12.0,1.0,198,,2.0,1.0,2.0,2.0,41,6.0,0,0,0,2,0.062,0,1,2,,0,1,0,0,1,0,1
1,3.0,1.0,4,8.0,1.0,2.0,2.0,2.0,29,4.0,0,1,0,2,0.076,0,6,1,12.937537953795378,1,0,0,0,0,0,1
1,3.0,1.0,6,8.0,,,2.0,2.0,48,4.0,1,1,1,2,0.058,0,3,2,11.368849360755975,0,0,1,0,0,0,0
1,6.0,1.0,6,8.0,,,2.0,2.0,35,4.0,0,1,0,2,0.06,0,2,2,9.031361413043479,0,0,1,0,0,0,0
1,0.0,1.0,10,8.0,1.0,2.0,2.0,2.0,25,3.0,0,0,1,2,0.045,0,1,3,,0,0,1,0,0,0,0
1,6.0,2.0,36,8.0,2.0,1.0,2.0,2.0,22,0.0,0,1,0,2,0.049,0,0,1,6.849377570093458,0,0,1,0,0,1,0
1,6.0,1.0,108,8.0,1.0,2.0,,,26,1.0,0,0,0,2,0.056,1,3,0,9.780298393267024,0,1,0,0,0,0,1
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,20,1.0,0,0,0,2,0.047,0,0,2,40.420079051383404,0,0,1,0,0,1,0
1,0.0,1.0,4,8.0,1.0,2.0,2.0,2.0,42,5.0,0,1,0,2,0.077,0,2,0,,1,0,0,0,0,0,0
1,3.0,1.0,6,8.0,,,2.0,2.0,50,7.0,1,1,0,2,0.058,0,4,4,42.63318510283491,0,0,1,0,0,0,0
1,6.0,1.0,120,8.0,1.0,2.0,2.0,2.0,22,1.0,0,0,0,2,0.096,1,2,2,10.909058734939759,1,0,0,0,0,0,1
1,6.0,1.0,10,5.0,2.0,1.0,2.0,2.0,19,1.0,0,0,0,2,0.062,0,1,2,25.31814480633803,0,1,0,0,1,0,0
1,4.0,1.0,1,8.0,,,2.0,2.0,26,2.0,0,1,0,2,0.056,0,2,3,6.8462088752869175,0,1,0,0,0,0,1
1,3.0,1.0,12,5.0,,,2.0,2.0,38,9.0,0,0,0,2,0.049,0,4,2,,1,0,0,0,0,0,1
1,6.0,1.0,36,8.0,,,2.0,2.0,36,5.0,0,1,0,2,0.054,0,3,2,8.147131931166347,0,1,0,0,0,0,1
1,3.0,1.0,3,8.0,1.0,2.0,2.0,2.0,35,2.0,0,0,0,2,0.049,0,2,1,7.964392523364486,0,0,1,0,0,0,0
1,9.0,1.0,42,8.0,2.0,1.0,2.0,2.0,43,3.0,0,1,0,2,0.04,0,2,1,11.877212543554009,0,0,1,0,0,1,1
1,17.0,2.0,330,8.0,2.0,2.0,2.0,2.0,22,0.0,0,0,0,2,0.077,0,1,1,40.43783831282953,1,0,0,0,0,0,1
1,9.0,1.0,78,6.0,,,2.0,2.0,42,3.0,1,1,1,2,0.049,1,1,1,27.078934579439252,0,0,1,0,0,0,1
1,13.0,1.0,114,5.0,2.0,2.0,2.0,2.0,48,2.0,1,0,1,2,0.061,1,1,1,,0,1,0,0,0,0,1
1,4.0,2.0,426,8.0,1.0,2.0,2.0,2.0,15,0.0,0,0,0,2,0.036,0,2,2,,1,0,0,0,0,0,1
1,7.0,1.0,192,1.0,,,1.0,2.0,33,2.0,1,0,0,2,0.055,1,0,3,20.530359256128488,0,1,0,0,0,0,1
1,6.0,2.0,162,1.0,2.0,1.0,2.0,2.0,20,0.0,0,0,0,2,0.056,1,1,1,35.20907421576129,0,1,0,0,1,0,0
1,6.0,2.0,114,8.0,1.0,1.0,2.0,2.0,22,0.0,0,0,0,2,0.061,0,1,2,,0,1,0,0,1,0,1
1,6.0,1.0,354,1.0,,,2.0,2.0,29,4.0,0,0,0,2,0.056,0,1,4,72.60036511156187,1,0,0,0,0,0,1
1,8.0,1.0,174,1.0,,,1.0,2.0,35,0.0,0,0,0,2,0.053,1,0,0,28.3490625,0,1,0,0,0,0,1
1,14.0,2.0,438,6.0,1.0,2.0,1.0,1.0,29,0.0,0,0,0,2,0.038,1,0,0,,1,0,0,0,0,0,0
1,13.0,2.0,270,6.0,1.0,1.0,1.0,1.0,18,0.0,0,0,0,2,0.076,0,2,0,90.00026402640263,1,0,0,1,0,0,1
1,15.0,2.0,450,6.0,1.0,1.0,1.0,1.0,17,0.0,0,0,0,2,0.038,0,0,0,157.81296296296298,1,0,0,1,0,0,1
1,9.0,1.0,12,8.0,1.0,2.0,2.0,1.0,24,1.0,0,0,0,1,0.049,0,1,1,,0,0,1,0,0,0,0
1,4.0,1.0,18,8.0,,,2.0,2.0,49,4.0,0,0,0,1,0.058,0,4,3,12.789955530850472,0,0,1,0,0,0,1
1,3.0,1.0,24,8.0,,,2.0,2.0,40,2.0,1,1,0,1,0.047,0,2,1,12830.48795031056,0,0,1,0,0,0,1
1,6.0,1.0,6,8.0,,,2.0,2.0,39,5.0,0,1,0,1,0.049,0,1,4,,0,0,1,0,0,0,0
1,3.0,2.0,24,8.0,,,2.0,2.0,32,0.0,0,0,0,1,0.061,0,2,3,13.723918711656442,1,0,0,0,0,0,0
1,18.0,2.0,12,5.0,1.0,1.0,2.0,1.0,21,0.0,0,0,0,1,0.077,0,2,0,11.232732864674869,1,0,0,1,0,0,1
2,9.0,2.0,36,8.0,1.0,1.0,2.0,2.0,18,0.0,0,0,0,1,0.061,0,0,1,14.900254601226992,1,0,0,1,0,0,1
1,12.0,2.0,48,8.0,2.0,2.0,2.0,2.0,31,0.0,0,0,0,1,0.075,0,0,3,17.22424446583253,1,0,0,0,0,0,1
1,6.0,1.0,24,8.0,,,2.0,2.0,35,3.0,0,1,0,1,0.061,0,4,3,,1,0,0,0,0,0,1
1,6.0,2.0,12,8.0,2.0,1.0,2.0,1.0,23,0.0,0,0,0,1,0.059,0,2,0,12.625037037037037,1,0,0,1,0,0,0
1,12.0,2.0,12,8.0,1.0,1.0,2.0,1.0,16,0.0,0,0,0,1,0.097,0,1,1,13.246476683937825,1,0,0,1,0,0,1
1,3.0,1.0,12,8.0,1.0,2.0,2.0,2.0,43,3.0,0,1,1,1,0.07,0,0,2,,1,0,0,0,0,0,1
1,9.0,1.0,24,5.0,1.0,2.0,2.0,2.0,51,4.0,0,1,0,1,0.045,0,2,3,6.273791411042945,0,0,1,0,0,0,0
1,4.0,1.0,360,5.0,1.0,2.0,2.0,2.0,34,7.0,0,0,0,1,0.049,0,0,1,,1,0,0,0,0,0,1
1,9.0,1.0,12,4.0,2.0,1.0,2.0,2.0,30,0.0,0,0,0,1,0.068,0,0,2,,0,1,0,0,1,0,0
1,9.0,1.0,12,5.0,1.0,2.0,2.0,2.0,42,4.0,0,1,0,1,0.042,0,0,4,13.811002400960385,0,0,1,0,0,0,0
1,4.0,1.0,3,5.0,1.0,2.0,2.0,2.0,49,3.0,0,1,1,1,0.042,0,1,1,9.20733493397359,0,0,1,0,0,0,0
1,9.0,1.0,48,5.0,1.0,2.0,2.0,2.0,21,0.0,0,0,0,1,0.061,1,3,2,18.23320628834356,1,0,0,0,0,0,1
1,9.0,2.0,36,5.0,1.0,2.0,2.0,2.0,21,0.0,0,0,0,1,0.097,0,2,1,10.59718134715026,1,0,0,0,0,0,1
1,1.0,1.0,6,5.0,,,2.0,2.0,40,9.0,0,1,1,1,0.085,0,0,1,32.075924721189594,1,0,0,0,0,0,0
1,7.0,1.0,12,1.0,,,2.0,2.0,41,2.0,0,0,0,1,0.055,0,0,0,,0,1,0,0,0,0,1
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,26,2.0,0,0,0,1,0.071,1,1,2,,1,0,0,1,0,0,1
1,6.0,1.0,9,8.0,2.0,1.0,2.0,2.0,24,2.0,0,1,0,4,0.04,0,2,1,8.907909407665505,0,0,1,0,0,1,0
1,3.0,1.0,6,8.0,,,2.0,2.0,39,1.0,0,1,0,4,0.06,0,0,1,8.336641304347825,0,0,1,0,0,0,1
1,3.0,2.0,18,8.0,,,2.0,2.0,25,0.0,0,0,0,4,0.038,0,3,2,30.617604790419165,1,0,0,0,0,0,0
1,2.0,1.0,3,8.0,,,2.0,2.0,32,5.0,0,1,0,4,0.049,0,3,3,7.566172897196262,0,0,1,0,0,0,0
1,0.0,1.0,336,1.0,,,2.0,2.0,45,7.0,0,0,0,4,0.049,0,0,2,52.71278350515465,1,0,0,0,0,0,0
1,4.0,2.0,24,8.0,2.0,1.0,2.0,2.0,20,0.0,0,0,0,4,0.096,0,1,3,10.267349397590362,1,0,0,1,0,0,0
1,3.0,1.0,6,8.0,,,2.0,2.0,39,5.0,0,0,0,4,0.059,0,0,0,13.887540740740743,1,0,0,0,0,0,1
1,6.0,1.0,162,8.0,,,1.0,2.0,26,2.0,0,0,0,4,0.056,0,0,3,21.516656465187456,0,1,0,0,0,0,0
1,6.0,2.0,120,8.0,1.0,2.0,2.0,2.0,19,0.0,1,0,0,4,0.075,0,3,1,26.820609239653514,1,0,0,0,0,0,0
1,6.0,1.0,42,8.0,,,2.0,2.0,40,2.0,0,1,0,4,0.04,0,0,2,9.279072299651569,0,0,1,0,0,0,1
1,6.0,1.0,6,8.0,,,2.0,2.0,44,9.0,0,1,0,4,0.042,0,8,3,9.20733493397359,0,0,1,0,0,0,1
1,3.0,1.0,24,8.0,,,2.0,2.0,39,7.0,0,0,0,4,0.056,0,0,0,31.114442190669372,1,0,0,0,0,0,0
1,6.0,2.0,12,8.0,,,2.0,2.0,22,0.0,0,0,0,4,0.061,0,1,5,11.76335889570552,1,0,0,0,0,0,0
1,8.0,2.0,24,8.0,2.0,2.0,2.0,2.0,17,0.0,0,0,0,4,0.056,0,2,1,7.82423871461362,0,1,0,0,0,0,0
1,2.0,1.0,120,8.0,,,2.0,2.0,29,1.0,0,0,0,4,0.075,0,1,1,13.533334937439847,1,0,0,0,0,0,1
1,6.0,1.0,186,8.0,,,2.0,2.0,25,1.0,0,1,0,4,0.055,1,2,1,16.856505494505495,0,1,0,0,0,0,1
1,4.0,2.0,18,8.0,1.0,1.0,2.0,2.0,30,2.0,0,0,0,4,0.071,0,2,3,21.09381188118812,1,0,0,1,0,0,0
1,2.0,1.0,48,8.0,1.0,1.0,2.0,2.0,24,3.0,0,0,0,4,0.085,0,0,4,,1,0,0,1,0,0,1
1,6.0,1.0,12,8.0,,,2.0,2.0,29,5.0,0,1,0,4,0.053,0,4,7,9.3809625,0,1,0,0,0,0,0
1,1.0,1.0,14,8.0,,,2.0,2.0,34,9.0,0,0,0,4,0.071,0,0,0,12.410533980582525,1,0,0,0,0,0,1
1,1.0,1.0,36,8.0,,,2.0,2.0,63,0.0,0,1,0,4,0.056,0,0,0,5.4520029527559055,0,1,0,0,0,0,0
1,6.0,1.0,12,8.0,,,2.0,2.0,44,7.0,0,0,0,4,0.049,0,3,4,4.778635514018692,0,0,1,0,0,0,0
1,3.0,1.0,36,8.0,1.0,2.0,2.0,2.0,44,9.0,0,1,0,4,0.062,0,2,1,9.002007042253522,0,1,0,0,0,0,0
1,3.0,1.0,18,8.0,,,2.0,2.0,41,6.0,1,1,0,4,0.075,0,0,2,18.222166785459727,0,1,0,0,0,0,0
1,6.0,1.0,12,8.0,,,2.0,2.0,34,4.0,0,1,0,4,0.042,0,4,1,15.345558223289316,0,0,1,0,0,0,0
1,6.0,1.0,66,8.0,1.0,2.0,2.0,2.0,43,0.0,0,1,2,4,0.045,0,0,0,,0,0,1,0,0,0,1
1,3.0,2.0,24,8.0,1.0,2.0,2.0,2.0,19,0.0,0,0,0,4,0.049,0,1,2,6.909648648648649,1,0,0,0,0,0,0
1,0.0,1.0,6,8.0,,,2.0,2.0,35,6.0,0,1,0,4,0.058,0,2,2,10.564338842975207,1,0,0,0,0,0,0
1,7.0,2.0,6,5.0,,,2.0,2.0,34,2.0,0,1,0,4,0.06,0,1,1,8.336641304347825,0,0,1,0,0,0,1
1,6.0,1.0,1,1.0,,,2.0,2.0,39,2.0,1,0,3,4,0.058,0,1,1,6.394977765425236,0,0,1,0,0,0,0
1,2.0,1.0,204,1.0,,,2.0,2.0,33,2.0,0,1,0,4,0.07,1,0,0,9.913706660583943,1,0,0,0,0,0,0
1,0.0,1.0,288,1.0,,,2.0,2.0,36,5.0,0,1,0,4,0.061,1,0,0,24.506997699386503,1,0,0,0,0,0,1
1,2.0,1.0,9,8.0,,,2.0,2.0,35,3.0,0,1,0,4,0.042,0,1,2,,0,0,1,0,0,0,0
1,4.0,1.0,18,8.0,1.0,2.0,2.0,2.0,35,3.0,0,1,0,4,0.058,0,2,1,,0,0,1,0,0,0,1
1,3.0,1.0,60,8.0,,,2.0,2.0,31,0.0,0,0,0,4,0.071,1,0,1,16.288825849514563,1,0,0,0,0,0,0
1,3.0,1.0,3,8.0,1.0,2.0,2.0,2.0,30,7.0,0,0,0,4,0.049,0,1,1,58563.902474226816,1,0,0,0,0,0,1
1,9.0,1.0,12,8.0,2.0,1.0,2.0,1.0,36,3.0,0,1,1,4,0.042,0,2,1,10.35825180072029,0,0,1,0,0,1,1
1,3.0,1.0,12,8.0,2.0,1.0,,,26,1.0,1,1,0,4,0.055,0,2,0,,0,1,0,0,1,0,1
1,4.0,1.0,54,8.0,2.0,1.0,2.0,2.0,19,1.0,0,1,0,4,0.042,0,1,0,,0,0,1,0,0,1,1
1,6.0,1.0,18,8.0,2.0,1.0,2.0,2.0,25,1.0,0,1,0,4,0.042,0,1,0,,0,0,1,0,0,1,1
1,6.0,1.0,24,8.0,1.0,1.0,2.0,1.0,29,1.0,0,0,1,4,0.045,0,0,1,,0,0,1,0,0,1,0
1,9.0,1.0,30,8.0,2.0,1.0,1.0,2.0,32,2.0,0,0,0,4,0.04,0,0,3,8.907909407665505,0,0,1,0,0,1,1
1,2.0,2.0,12,8.0,2.0,1.0,2.0,2.0,52,3.0,1,1,1,4,0.04,0,0,3,,0,0,1,0,0,1,1
1,4.0,1.0,42,8.0,1.0,1.0,2.0,,32,2.0,1,1,0,4,0.04,0,1,1,7.423257839721256,0,0,1,0,0,1,1
1,12.0,1.0,6,8.0,1.0,1.0,2.0,2.0,28,2.0,0,1,0,4,0.042,0,2,0,9.20733493397359,0,0,1,0,0,1,1
1,5.0,1.0,6,8.0,1.0,1.0,1.0,2.0,28,2.0,0,1,0,4,0.06,0,1,1,,0,0,1,0,0,1,1
1,0.0,1.0,6,8.0,1.0,2.0,2.0,2.0,38,3.0,0,1,0,4,0.06,0,2,1,,0,0,1,0,0,0,1
1,3.0,1.0,18,8.0,1.0,2.0,2.0,2.0,39,7.0,1,1,0,4,0.054,0,4,3,,0,1,0,0,0,0,1
1,0.0,1.0,48,8.0,1.0,1.0,2.0,2.0,33,3.0,1,1,2,4,0.045,0,2,1,,0,0,1,0,0,1,0
1,2.0,1.0,18,8.0,,,2.0,2.0,35,4.0,1,1,0,4,0.058,0,1,3,6.224445025013896,0,0,1,0,0,0,0
1,1.0,1.0,18,8.0,1.0,1.0,2.0,2.0,37,4.0,0,1,0,4,0.056,0,0,0,11.73635807192043,0,1,0,0,1,0,1
1,5.0,1.0,48,8.0,1.0,1.0,2.0,1.0,26,1.0,0,1,0,4,0.042,0,1,1,11.509168667466987,0,0,1,0,0,1,0
1,3.0,1.0,12,8.0,,,2.0,1.0,22,0.0,0,0,0,4,0.058,0,0,1,9.947743190661479,0,0,1,0,0,0,0
1,3.0,1.0,36,8.0,1.0,1.0,2.0,1.0,32,2.0,1,1,0,4,0.042,0,1,1,10.741890756302523,0,0,1,0,0,1,0
1,9.0,1.0,6,8.0,,,2.0,1.0,31,2.0,1,1,0,4,0.06,0,1,1,8.336641304347825,0,0,1,0,0,0,1
1,0.0,1.0,18,8.0,2.0,1.0,2.0,2.0,26,2.0,0,1,0,4,0.058,0,1,1,,0,0,1,0,0,1,1
1,6.0,1.0,48,8.0,1.0,2.0,2.0,2.0,22,2.0,0,0,0,4,0.07,0,7,1,12.82950273722628,1,0,0,0,0,0,0
1,6.0,1.0,24,8.0,,,2.0,2.0,41,6.0,1,1,1,4,0.047,0,1,4,6.063011857707511,0,0,1,0,0,0,0
1,2.0,1.0,18,8.0,,,2.0,1.0,36,3.0,2,1,1,4,0.06,0,0,3,9.031361413043479,0,0,1,0,0,0,0
1,9.0,1.0,24,8.0,2.0,2.0,2.0,2.0,38,5.0,1,0,1,4,0.054,0,4,2,13.035411089866157,0,1,0,0,0,0,0
1,6.0,2.0,66,8.0,2.0,2.0,2.0,2.0,33,4.0,0,1,0,4,0.042,0,3,0,10.051340636254503,0,0,1,0,0,0,1
1,9.0,1.0,42,8.0,1.0,2.0,2.0,2.0,42,2.0,0,1,0,4,0.047,0,1,1,9.38323263692829,0,0,1,0,0,0,1
1,1.0,1.0,10,8.0,1.0,2.0,2.0,2.0,51,1.0,0,1,0,4,0.075,0,0,0,7.288866714183891,0,1,0,0,0,0,1
1,3.0,1.0,3,8.0,1.0,1.0,2.0,2.0,50,8.0,2,1,1,4,0.054,0,5,2,7.169476099426387,0,1,0,0,1,0,1
1,9.0,1.0,29,8.0,2.0,1.0,1.0,2.0,31,1.0,0,1,1,4,0.04,0,1,0,10.021398083623694,0,0,1,0,0,1,0
