birth_cohort,education,labor_exp_age45,first_migration_age,total_trips,legal_status,latest_us_occupation,accumulated_us_experience,mean_proportion_low_income,label
1976,12.0,26.0,26.0,1,WD,Manual,24.0,0.13990697040768607,undetermined
1988,0.0,12.0,20.0,1,WD,Other,12.0,0.13990697040768607,undetermined
1977,0.0,25.0,28.0,1,WD,Other,48.0,0.13990697040768607,undetermined
1945,0.0,32.0,35.0,1,WD,Manual,24.0,0.13990697040768607,upward
1987,0.0,15.0,21.0,1,WD,Manual,108.0,0.13990697040768607,undetermined
1976,12.0,23.5,19.0,1,WD,Manual,30.0,0.24663391246018407,undetermined
1973,1.0,31.25,25.0,3,WD,Manual,72.0,0.24663391246018407,undetermined
1953,8.0,38.0,30.0,3,WD,Manual,84.0,0.24663391246018407,downward
1958,2.0,35.5,19.0,2,WD,Agrarian,14.0,0.24663391246018407,no_movement
1969,8.0,30.5,34.0,1,WD,Manual,6.0,0.24663391246018407,no_movement
1956,9.0,34.0,19.0,1,WD,Manual,24.0,0.24663391246018407,no_movement
1974,6.0,28.0,33.0,1,WD,Manual,24.0,0.24663391246018407,undetermined
1977,6.0,26.0,22.0,4,WD,Manual,132.0,0.24663391246018407,undetermined
1976,9.0,24.0,31.0,1,WD,Other,120.0,0.24663391246018407,undetermined
1964,12.0,28.0,41.0,1,WD,Other,60.0,0.24663391246018407,undetermined
1954,2.0,31.0,50.0,1,WD,Other,8.0,0.24663391246018407,no_movement
1958,6.0,31.5,36.0,1,WD,Manual,6.0,0.24663391246018407,upward
1969,12.0,24.0,29.0,1,WD,Other,120.0,0.24663391246018407,no_movement
1971,14.0,30.0,16.0,3,WD,Manual,24.0,0.24663391246018407,no_movement
1974,6.0,31.0,16.0,1,WD,Manual,24.0,0.24663391246018407,undetermined
1975,8.0,26.0,22.0,2,WD,Other,108.0,0.24663391246018407,undetermined
1974,6.0,30.333333333333332,30.0,2,WD,Other,16.0,0.24663391246018407,undetermined
1975,9.0,27.0,15.0,1,WD,Other,120.0,0.24663391246018407,undetermined
1973,6.0,28.0,36.0,1,WD,Agrarian,36.0,0.24663391246018407,undetermined
1946,3.0,29.0,54.0,5,WOD,Manual,30.0,0.24663391246018407,no_movement
1971,9.0,29.0,17.0,10,WOD,Manual,240.0,0.24663391246018407,no_movement
1961,6.0,31.666666666666668,29.0,1,WD,Agrarian,8.0,0.24663391246018407,downward
1963,9.0,31.0,30.0,2,WD,Other,216.0,0.24663391246018407,upward
1982,9.0,20.0,15.0,1,WD,Manual,120.0,0.24663391246018407,undetermined
1983,12.0,14.0,20.0,1,WD,Manual,108.0,0.24663391246018407,undetermined
1977,12.0,24.0,30.0,1,WD,Other,12.0,0.24663391246018407,undetermined
1976,3.0,27.0,18.0,2,WD,Other,108.0,0.24663391246018407,undetermined
1966,3.0,34.0,24.0,1,WD,Manual,24.0,0.0424752177964042,downward
1944,0.0,34.0,26.0,1,WD,Manual,24.0,0.0424752177964042,no_movement
1947,2.0,26.833333333333332,34.0,1,WD,Manual,10.0,0.0424752177964042,no_movement
1957,5.0,33.333333333333336,26.0,4,WOD,Manual,144.0,0.0424752177964042,no_movement
1957,18.0,34.0,34.0,1,WD,Manual,12.0,0.0424752177964042,upward
1957,0.0,34.0,21.0,2,WD,Manual,144.0,0.0424752177964042,no_movement
1976,9.0,29.0,31.0,1,WD,Agrarian,36.0,0.0424752177964042,undetermined
1950,1.0,34.0,35.0,1,WD,Other,180.0,0.0424752177964042,upward
1962,9.0,34.0,38.0,1,WD,Manual,204.0,0.0424752177964042,upward
1963,17.0,25.0,42.0,1,WD,Other,144.0,0.0424752177964042,undetermined
1985,9.0,20.0,20.0,1,WD,Other,24.0,0.0424752177964042,undetermined
1954,6.0,33.0,25.0,2,WD,Manual,240.0,0.0424752177964042,no_movement
1948,0.0,34.0,23.0,1,WD,Other,24.0,0.0424752177964042,no_movement
1957,6.0,33.0,20.0,3,WD,Manual,108.0,0.0424752177964042,no_movement
1965,6.0,33.0,23.0,2,WD,Other,132.0,0.0424752177964042,downward
1957,6.0,26.0,19.0,10,WOD,Other,420.0,0.0424752177964042,no_movement
1968,9.0,33.0,22.0,1,WD,Manual,36.0,0.0424752177964042,downward
1963,6.0,33.0,16.0,3,WD,Other,132.0,0.0424752177964042,no_movement
1957,12.0,33.0,14.0,5,WOD,Other,180.0,0.0424752177964042,undetermined
1985,3.0,18.0,16.0,1,WD,Manual,132.0,0.0424752177964042,undetermined
1968,9.0,34.0,19.0,2,WD,Other,108.0,0.0424752177964042,upward
1963,6.0,32.0,20.0,2,WD,Manual,384.0,0.0424752177964042,no_movement
1983,6.0,19.0,21.0,1,WD,Manual,36.0,0.0424752177964042,undetermined
1964,6.0,30.0,16.0,2,WOD,Other,120.0,0.0424752177964042,no_movement
1969,6.0,34.0,15.0,2,WD,Other,84.0,0.0424752177964042,no_movement
1967,6.0,37.0,9.0,2,WOD,Manual,228.0,0.0424752177964042,no_movement
1980,6.0,22.0,27.0,1,WD,Manual,84.0,0.0424752177964042,undetermined
1961,0.0,33.5,25.0,2,WD,Manual,18.0,0.0424752177964042,downward
1971,4.0,28.0,29.0,1,WD,Other,108.0,0.0424752177964042,downward
1970,2.0,33.416666666666664,35.0,1,WD,Other,41.0,0.0424752177964042,no_movement
1982,6.0,26.25,7.0,1,WD,Other,29.0,0.0424752177964042,undetermined
1958,6.0,34.0,33.0,1,WD,Manual,72.0,0.0424752177964042,upward
1965,0.0,33.0,23.0,1,WD,Manual,144.0,0.0424752177964042,downward
1937,4.0,34.0,36.0,1,WD,Manual,12.0,0.0424752177964042,no_movement
1967,1.0,33.0,19.0,1,WD,Manual,240.0,0.0424752177964042,downward
1962,0.0,34.0,18.0,1,WD,Manual,48.0,0.0424752177964042,upward
1948,6.0,34.0,22.0,1,WOD,Manual,36.0,0.0424752177964042,no_movement
1971,9.0,32.0,29.0,1,WD,Other,24.0,0.0424752177964042,no_movement
1974,9.0,31.0,14.0,1,WD,Manual,348.0,0.0424752177964042,undetermined
1964,3.0,34.0,18.0,1,WD,Other,420.0,0.0424752177964042,no_movement
1956,2.0,34.0,20.0,1,WD,Manual,492.0,0.0424752177964042,no_movement
1962,0.0,29.0,17.0,1,WD,Other,456.0,0.0424752177964042,upward
1975,0.0,30.0,21.0,1,WD,Manual,252.0,0.0424752177964042,undetermined
1942,2.0,34.0,30.0,1,WD,Other,540.0,0.0424752177964042,upward
1959,2.0,34.0,36.0,1,WD,Other,264.0,0.0424752177964042,upward
1971,6.0,28.0,18.0,1,WD,Manual,336.0,0.0424752177964042,no_movement
1965,12.0,26.0,21.0,1,WD,Other,372.0,0.0424752177964042,no_movement
1958,3.0,34.0,16.0,1,WD,Manual,516.0,0.0424752177964042,no_movement
1960,6.0,34.0,16.0,1,WD,Manual,492.0,0.0424752177964042,no_movement
1976,12.0,29.0,25.0,1,WD,Other,192.0,0.0424752177964042,undetermined
1973,17.0,25.0,11.0,1,WD,Other,396.0,0.0424752177964042,undetermined
1949,6.0,31.0,40.0,2,WOD,Manual,252.0,0.0424752177964042,upward
1968,6.0,34.0,22.0,1,WD,Manual,324.0,0.0424752177964042,downward
1955,0.0,34.0,23.0,1,WD,Manual,468.0,0.0424752177964042,no_movement
1973,6.0,32.0,18.0,1,WD,Manual,312.0,0.0424752177964042,undetermined
1988,6.0,17.0,19.0,1,WD,Manual,120.0,0.0424752177964042,undetermined
1970,6.0,28.0,18.0,1,WD,Manual,348.0,0.0424752177964042,no_movement
1964,6.0,34.0,16.0,1,WD,Other,444.0,0.0424752177964042,upward
1957,6.0,34.0,21.0,1,WD,Other,468.0,0.0424752177964042,upward
1972,6.0,33.0,17.0,1,WD,Manual,336.0,0.0424752177964042,undetermined
1963,0.0,34.0,19.0,1,WD,Other,420.0,0.0424752177964042,upward
1965,9.0,34.0,34.0,1,WD,Other,216.0,0.0424752177964042,upward
1961,0.0,33.0,18.0,1,WD,Other,84.0,0.07825590750901179,no_movement
1963,7.0,32.333333333333336,23.0,1,WD,Manual,4.0,0.07825590750901179,no_movement
1974,6.0,28.416666666666668,20.0,3,WD,Other,82.0,0.07825590750901179,undetermined
1954,7.0,31.0,43.0,1,WD,Manual,36.0,0.07825590750901179,no_movement
1978,6.0,27.0,27.0,1,WD,Manual,12.0,0.07825590750901179,undetermined
1987,6.0,18.0,17.0,3,WD,Manual,84.0,0.07825590750901179,undetermined
1970,9.0,31.0,16.0,1,WD,Manual,192.0,0.07825590750901179,upward
1983,6.0,20.0,19.0,2,WD,Manual,48.0,0.07825590750901179,undetermined
1986,12.0,19.0,23.0,1,WD,Other,24.0,0.07825590750901179,undetermined
1975,9.0,30.0,20.0,1,WD,Manual,168.0,0.07825590750901179,undetermined
1967,6.0,34.0,32.0,2,WD,Manual,168.0,0.07825590750901179,no_movement
1980,12.0,29.5,18.0,1,WD,Manual,144.0,0.07825590750901179,undetermined
1973,6.0,31.0,22.0,3,WD,Agrarian,84.0,0.07825590750901179,undetermined
1985,9.0,19.0,18.0,2,WD,Agrarian,72.0,0.07825590750901179,undetermined
1963,6.0,33.0,36.0,1,WD,Agrarian,108.0,0.07825590750901179,no_movement
1971,9.0,34.0,18.0,2,WD,Agrarian,72.0,0.07825590750901179,no_movement
1970,12.0,27.25,25.0,1,WD,Other,3.0,0.07825590750901179,no_movement
1984,6.0,21.0,20.0,3,WD,Other,60.0,0.07825590750901179,undetermined
1965,9.0,30.0,27.0,4,WD,Manual,96.0,0.07825590750901179,no_movement
1963,3.0,33.333333333333336,22.0,3,WOD,Manual,300.0,0.07825590750901179,downward
1961,0.0,34.0,48.0,1,WD,Agrarian,4.0,0.07825590750901179,no_movement
1991,9.0,13.0,16.0,1,WD,Manual,48.0,0.07825590750901179,undetermined
1971,0.0,34.0,29.0,2,WD,Other,36.0,0.07825590750901179,no_movement
1977,6.0,26.583333333333332,23.0,2,WD,Other,19.0,0.07825590750901179,undetermined
1968,6.0,30.0,23.0,1,WD,Agrarian,12.0,0.07825590750901179,upward
1966,0.0,31.0,18.0,1,WD,Manual,36.0,0.07825590750901179,no_movement
1990,9.0,6.5,24.0,1,WD,Manual,24.0,0.07825590750901179,undetermined
1967,9.0,34.0,24.0,2,WD,Agrarian,84.0,0.07825590750901179,no_movement
1983,6.0,21.0,17.0,1,WD,Agrarian,132.0,0.07825590750901179,undetermined
1953,0.0,34.0,47.0,1,WD,Other,48.0,0.07825590750901179,upward
1965,17.0,21.5,24.0,3,WOD,Other,18.0,0.07825590750901179,upward
1969,3.0,34.0,20.0,2,WD,Agrarian,72.0,0.07825590750901179,no_movement
1983,6.0,22.0,16.0,3,WD,Agrarian,72.0,0.07825590750901179,undetermined
1963,9.0,28.0,43.0,1,WD,Manual,132.0,0.07825590750901179,no_movement
1970,6.0,32.416666666666664,28.0,2,WD,Agrarian,29.0,0.07825590750901179,no_movement
1983,12.0,24.0,23.0,2,WD,Manual,36.0,0.07825590750901179,undetermined
1957,6.0,33.0,31.0,2,WD,Manual,72.0,0.07825590750901179,no_movement
1974,6.0,31.0,26.0,1,WD,Other,24.0,0.07825590750901179,undetermined
1974,3.0,31.0,39.0,1,WD,Other,24.0,0.07825590750901179,undetermined
1990,4.0,15.0,23.0,1,WD,Other,24.0,0.07825590750901179,undetermined
1957,6.0,25.0,15.0,15,WOD,Agrarian,276.0,0.11368081207282668,no_movement
1979,6.0,26.0,21.0,1,WD,Agrarian,204.0,0.11368081207282668,undetermined
1985,9.0,17.0,18.0,1,WD,Agrarian,168.0,0.11368081207282668,undetermined
1985,6.0,15.5,29.0,3,WOD,Agrarian,18.0,0.11368081207282668,undetermined
1967,3.0,33.0,16.0,2,WOD,Manual,384.0,0.11368081207282668,upward
1966,6.0,33.0,37.0,1,WD,Agrarian,168.0,0.11368081207282668,no_movement
1993,6.0,6.5,19.0,3,WOD,Agrarian,18.0,0.11368081207282668,undetermined
1994,12.0,2.5,18.0,5,WOD,Agrarian,30.0,0.11368081207282668,undetermined
1987,9.0,11.5,25.0,3,WOD,Agrarian,18.0,0.11368081207282668,undetermined
1988,9.0,10.5,21.0,4,WOD,Agrarian,24.0,0.11368081207282668,undetermined
1964,6.0,31.5,22.0,5,WOD,Manual,300.0,0.11368081207282668,downward
1982,12.0,14.5,30.0,5,WOD,Agrarian,30.0,0.11368081207282668,undetermined
1949,3.0,32.0,59.0,2,WOD,Agrarian,12.0,0.11368081207282668,no_movement
1967,15.0,26.0,18.0,7,WOD,Agrarian,360.0,0.11368081207282668,no_movement
1975,6.0,23.333333333333332,16.0,13,WOD,Agrarian,172.0,0.11368081207282668,undetermined
1977,9.0,21.666666666666668,17.0,17,WOD,Agrarian,200.0,0.11368081207282668,undetermined
1975,9.0,24.5,15.0,13,WOD,Agrarian,132.0,0.11368081207282668,undetermined
1940,3.0,31.0,32.0,8,WOD,Agrarian,354.0,0.11368081207282668,no_movement
1971,6.0,33.0,28.0,1,WD,Manual,36.0,0.11368081207282668,upward
1965,2.0,33.0,17.0,6,WD,Agrarian,120.0,0.11368081207282668,no_movement
1956,0.0,33.0,53.0,3,WOD,Agrarian,16.0,0.11368081207282668,no_movement
1985,12.0,3.0,28.0,4,WOD,Agrarian,36.0,0.11368081207282668,undetermined
1967,6.0,33.0,23.0,2,WD,Other,48.0,0.11368081207282668,no_movement
1956,0.0,34.0,39.0,1,WD,Agrarian,36.0,0.11368081207282668,no_movement
1951,6.0,33.666666666666664,27.0,2,WOD,Agrarian,20.0,0.11368081207282668,no_movement
1980,6.0,21.416666666666668,22.0,2,WD,Manual,54.0,0.11368081207282668,undetermined
1983,9.0,20.833333333333332,32.0,2,WOD,Agrarian,11.0,0.11368081207282668,undetermined
1969,6.0,32.416666666666664,18.0,14,WOD,Agrarian,173.0,0.11368081207282668,no_movement
1979,6.0,24.25,21.0,4,WOD,Agrarian,27.0,0.11368081207282668,undetermined
1984,6.0,17.916666666666668,16.0,5,WOD,Agrarian,35.0,0.11368081207282668,undetermined
1974,6.0,27.583333333333332,23.0,2,WD,Manual,223.0,0.11368081207282668,undetermined
1961,6.0,37.416666666666664,39.0,1,WD,Agrarian,24.0,0.11368081207282668,no_movement
1972,6.0,28.333333333333332,24.0,2,WOD,Agrarian,16.0,0.11368081207282668,undetermined
1963,9.0,33.0,42.0,1,WD,Agrarian,24.0,0.11368081207282668,no_movement
1968,2.0,35.25,16.0,4,WOD,Manual,313.0,0.11368081207282668,no_movement
1981,12.0,20.583333333333332,16.0,1,WD,Other,132.0,0.11368081207282668,undetermined
1988,6.0,24.75,20.0,5,WOD,Agrarian,57.0,0.11368081207282668,undetermined
1957,4.0,31.0,30.0,1,WD,Agrarian,12.0,0.11368081207282668,upward
1983,6.0,19.75,24.0,4,WD,Agrarian,81.0,0.11368081207282668,undetermined
1985,6.0,18.5,31.0,1,WOD,Agrarian,6.0,0.11368081207282668,undetermined
1967,6.0,29.5,22.0,2,WOD,Agrarian,6.0,0.11368081207282668,no_movement
1975,9.0,29.0,23.0,3,WD,Agrarian,144.0,0.11368081207282668,undetermined
1963,6.0,30.333333333333332,32.0,1,WD,Agrarian,2.0,0.11368081207282668,no_movement
1974,9.0,28.0,38.0,1,WD,Manual,12.0,0.11368081207282668,undetermined
1954,0.0,34.0,30.0,11,WOD,Agrarian,174.0,0.11368081207282668,no_movement
1961,3.0,37.416666666666664,21.0,5,WD,Agrarian,221.0,0.11368081207282668,no_movement
1981,9.0,16.833333333333332,15.0,11,WOD,Agrarian,100.0,0.11368081207282668,undetermined
1953,6.0,30.416666666666668,34.0,3,WOD,Manual,96.0,0.11368081207282668,upward
1966,6.0,35.916666666666664,25.0,6,WOD,Agrarian,113.0,0.11368081207282668,upward
1982,9.0,19.166666666666668,17.0,1,WD,Agrarian,2.0,0.11368081207282668,undetermined
1988,12.0,13.083333333333334,26.0,2,WOD,Agrarian,12.0,0.11368081207282668,undetermined
1981,6.0,24.0,28.0,1,WD,Agrarian,96.0,0.11368081207282668,undetermined
1950,0.0,33.0,22.0,2,WD,Agrarian,108.0,0.11368081207282668,downward
1975,6.0,28.5,40.0,1,WOD,Agrarian,12.0,0.11368081207282668,undetermined
1956,6.0,29.0,16.0,9,WD,Agrarian,506.0,0.11368081207282668,no_movement
1955,0.0,32.166666666666664,13.0,10,WD,Agrarian,566.0,0.11368081207282668,upward
1969,6.0,34.0,16.0,1,WD,Agrarian,384.0,0.11368081207282668,no_movement
1952,3.0,26.0,19.0,6,WD,Agrarian,498.0,0.11368081207282668,no_movement
1974,6.0,26.083333333333332,15.0,3,WD,Manual,322.0,0.11368081207282668,undetermined
1979,12.0,19.0,16.0,1,WOD,Agrarian,264.0,0.11368081207282668,undetermined
1987,14.0,15.25,18.0,2,WD,Manual,135.0,0.11368081207282668,undetermined
1966,3.0,34.0,16.0,1,WD,Other,420.0,0.11368081207282668,upward
1972,6.0,29.0,16.0,1,WD,Agrarian,348.0,0.11368081207282668,undetermined
1984,12.0,14.833333333333334,18.0,1,WOD,Agrarian,180.0,0.11368081207282668,undetermined
1980,9.0,18.333333333333332,18.0,3,WD,Agrarian,220.0,0.11368081207282668,undetermined
1965,2.0,32.833333333333336,13.0,2,WD,Manual,466.0,0.11368081207282668,no_movement
1977,6.0,24.0,16.0,1,WD,Manual,204.0,0.1193470539611134,undetermined
1970,1.0,34.0,20.0,2,WD,Other,36.0,0.1193470539611134,no_movement
1964,0.0,34.0,20.0,1,WD,Manual,72.0,0.1193470539611134,no_movement
1983,9.0,19.0,17.0,1,WD,Manual,24.0,0.1193470539611134,undetermined
1966,6.0,28.0,31.0,1,WD,Other,216.0,0.1193470539611134,upward
1968,6.0,33.166666666666664,28.0,2,WD,Agrarian,50.0,0.1193470539611134,upward
1978,6.0,25.0,32.0,1,WD,Manual,84.0,0.1193470539611134,undetermined
1977,3.0,26.0,32.0,1,WD,Manual,24.0,0.1193470539611134,undetermined
1971,6.0,37.0,22.0,1,WD,Manual,36.0,0.1193470539611134,upward
1986,6.0,19.0,19.0,1,WD,Agrarian,36.0,0.1193470539611134,undetermined
1979,6.0,25.0,19.0,1,WD,Manual,60.0,0.1193470539611134,undetermined
1984,9.0,17.25,18.0,3,WD,Manual,123.0,0.1193470539611134,undetermined
1979,6.0,26.0,23.0,1,WD,Other,36.0,0.1193470539611134,undetermined
1990,9.0,14.0,17.0,1,WD,Manual,36.0,0.1193470539611134,undetermined
1934,6.0,32.0,17.0,4,WOD,Agrarian,36.0,0.1193470539611134,no_movement
1951,6.0,33.0,36.0,1,WD,Other,24.0,0.1193470539611134,no_movement
1963,6.0,31.0,30.0,1,WD,Manual,84.0,0.1193470539611134,no_movement
1966,9.0,26.0,19.0,2,WD,Manual,24.0,0.1193470539611134,no_movement
1987,6.0,18.0,15.0,1,WD,Manual,96.0,0.1193470539611134,undetermined
1965,6.0,34.0,24.0,2,WD,Manual,24.0,0.1193470539611134,upward
1981,9.0,20.333333333333332,20.0,1,WD,Manual,36.0,0.1193470539611134,undetermined
1959,0.0,33.0,25.0,1,WD,Manual,24.0,0.1193470539611134,upward
1975,5.0,30.0,15.0,2,WD,Other,60.0,0.1193470539611134,undetermined
1974,6.0,29.0,32.0,1,WD,Manual,24.0,0.1193470539611134,undetermined
1981,3.0,22.0,17.0,1,WD,Manual,60.0,0.1193470539611134,undetermined
1987,9.0,17.0,18.0,1,WD,Other,60.0,0.1193470539611134,undetermined
1988,9.0,13.0,16.0,1,WD,Other,84.0,0.1193470539611134,undetermined
1978,2.0,25.0,25.0,2,WD,Manual,84.0,0.1193470539611134,undetermined
1948,0.0,35.0,30.0,2,WD,Other,72.0,0.15681117656479077,upward
1973,9.0,30.0,33.0,1,WD,Manual,36.0,0.15681117656479077,undetermined
1986,6.0,20.0,30.0,1,WD,Other,24.0,0.15681117656479077,undetermined
1968,9.0,30.5,26.0,1,WD,Other,48.0,0.15681117656479077,upward
1964,9.0,31.0,31.0,2,WD,Manual,113.0,0.15681117656479077,upward
1970,9.0,31.0,24.0,2,WD,Agrarian,72.0,0.15681117656479077,downward
1973,5.0,34.0,19.0,1,WD,Other,156.0,0.15681117656479077,undetermined
1970,6.0,34.0,25.0,2,WD,Manual,180.0,0.15681117656479077,downward
1966,12.0,19.0,30.0,1,WD,Other,192.0,0.15681117656479077,upward
1963,9.0,32.583333333333336,34.0,2,WD,Other,24.0,0.15681117656479077,no_movement
1957,9.0,31.0,41.0,2,WOD,Agrarian,30.0,0.15681117656479077,no_movement
1970,6.0,34.0,28.0,1,WD,Other,72.0,0.15681117656479077,no_movement
1959,0.0,38.0,37.0,2,WD,Agrarian,36.0,0.15681117656479077,no_movement
1975,6.0,31.0,18.0,2,WD,Other,156.0,0.15681117656479077,undetermined
1972,6.0,34.0,26.0,1,WD,Agrarian,60.0,0.15681117656479077,no_movement
1978,3.0,31.0,14.0,1,WD,Other,132.0,0.15681117656479077,undetermined
1959,6.0,33.5,33.0,2,WD,Agrarian,30.0,0.15681117656479077,downward
1970,6.0,32.666666666666664,25.0,3,WD,Manual,56.0,0.15681117656479077,no_movement
1979,3.0,29.333333333333332,21.0,2,WOD,Agrarian,16.0,0.15681117656479077,undetermined
1960,6.0,34.0,40.0,2,WD,Other,108.0,0.15681117656479077,no_movement
1953,6.0,34.0,47.0,1,WD,Other,120.0,0.15681117656479077,no_movement
1975,9.0,27.666666666666668,30.0,2,WD,Agrarian,32.0,0.15681117656479077,undetermined
1952,3.0,36.5,17.0,2,WD,Other,42.0,0.15681117656479077,no_movement
1963,6.0,34.0,33.0,2,WD,Agrarian,24.0,0.15681117656479077,no_movement
1977,6.0,26.0,23.0,1,WD,Other,36.0,0.15681117656479077,undetermined
1971,5.0,33.0,38.0,1,WD,Other,24.0,0.15681117656479077,no_movement
1931,3.0,30.0,57.0,1,WD,Manual,300.0,0.15681117656479077,no_movement
1970,6.0,34.0,18.0,2,WD,Manual,48.0,0.15681117656479077,downward
1971,6.0,34.0,14.0,1,WD,Other,348.0,0.15681117656479077,downward
1990,14.0,8.0,22.0,2,WOD,Manual,60.0,0.15681117656479077,undetermined
1979,19.0,16.0,23.0,1,WOD,Manual,108.0,0.10506251293007143,undetermined
1978,9.0,31.0,21.0,1,WD,Other,24.0,0.10506251293007143,undetermined
1987,5.0,20.0,13.0,1,WD,Other,72.0,0.10506251293007143,undetermined
1977,9.0,25.666666666666668,25.0,1,WD,Manual,8.0,0.10506251293007143,undetermined
1987,9.0,13.0,18.0,1,WD,Manual,36.0,0.10506251293007143,undetermined
1977,9.0,26.0,27.0,1,WD,Manual,12.0,0.10506251293007143,undetermined
1971,6.0,34.0,29.0,1,WD,Manual,60.0,0.10506251293007143,no_movement
1964,13.0,26.5,19.0,1,WD,Manual,30.0,0.10506251293007143,no_movement
1964,12.0,27.083333333333332,22.0,2,WD,Other,106.0,0.10506251293007143,downward
1973,3.0,35.416666666666664,31.0,1,WD,Manual,89.0,0.10506251293007143,undetermined
1973,12.0,27.0,23.0,1,WD,Agrarian,24.0,0.10506251293007143,undetermined
1969,12.0,28.0,18.0,1,WD,Other,12.0,0.10506251293007143,no_movement
1990,6.0,16.0,24.0,1,WD,Manual,48.0,0.1387416105495991,undetermined
1973,6.0,33.0,16.0,4,WD,Other,168.0,0.1387416105495991,undetermined
1972,9.0,31.0,23.0,3,WD,Other,84.0,0.1387416105495991,upward
1974,6.0,32.0,19.0,2,WD,Manual,48.0,0.1387416105495991,undetermined
1991,12.0,9.0,18.0,1,WD,Manual,12.0,0.1387416105495991,undetermined
1970,9.0,37.0,26.0,2,WD,Agrarian,24.0,0.1387416105495991,no_movement
1938,0.0,34.0,49.0,1,WD,Other,12.0,0.1387416105495991,no_movement
1962,0.0,34.833333333333336,24.0,4,WD,Other,58.0,0.1387416105495991,no_movement
1976,9.0,26.333333333333332,22.0,1,WD,Manual,72.0,0.1387416105495991,undetermined
1982,3.0,27.0,14.0,1,WD,Other,60.0,0.1387416105495991,undetermined
1964,6.0,34.0,35.0,1,WD,Other,216.0,0.1387416105495991,upward
1989,6.0,17.0,15.0,2,WD,Manual,72.0,0.1387416105495991,undetermined
1980,0.0,26.0,17.0,2,WD,Manual,60.0,0.1387416105495991,undetermined
1970,6.0,34.0,31.0,1,WD,Manual,48.0,0.1387416105495991,no_movement
1956,6.0,28.0,37.0,1,WD,Manual,192.0,0.1387416105495991,downward
1984,3.0,25.0,12.0,1,WD,Other,96.0,0.1387416105495991,undetermined
1956,6.0,32.916666666666664,40.0,2,WD,Other,65.0,0.1387416105495991,upward
1974,6.0,31.5,22.0,2,WD,Manual,18.0,0.1387416105495991,undetermined
1955,0.0,29.0,34.0,1,WD,Manual,36.0,0.1387416105495991,upward
1979,6.0,27.0,12.0,1,WD,Manual,120.0,0.1387416105495991,undetermined
1979,6.0,26.166666666666668,15.0,2,WD,Other,38.0,0.1387416105495991,undetermined
1956,3.0,36.666666666666664,27.0,2,WD,Other,32.0,0.1387416105495991,no_movement
1984,9.0,13.833333333333334,19.0,1,WD,Manual,132.0,0.1387416105495991,undetermined
1969,9.0,29.083333333333332,20.0,3,WD,Manual,58.0,0.1387416105495991,upward
1950,0.0,39.666666666666664,30.0,3,WD,Other,56.0,0.1387416105495991,no_movement
1957,9.0,29.333333333333332,29.0,3,WD,Other,16.0,0.1387416105495991,downward
1986,5.0,20.0,16.0,1,WD,Other,24.0,0.1387416105495991,undetermined
1970,6.0,33.666666666666664,20.0,3,WD,Other,104.0,0.1387416105495991,downward
1968,3.0,36.0,21.0,2,WD,Manual,96.0,0.1387416105495991,upward
1965,6.0,34.0,30.0,3,WD,Manual,84.0,0.1387416105495991,no_movement
1979,9.0,24.75,19.0,1,WD,Other,45.0,0.1387416105495991,undetermined
1957,6.0,32.0,42.0,1,WD,Other,12.0,0.1387416105495991,downward
1980,9.0,23.0,28.0,1,WD,Manual,24.0,0.21115666919998477,undetermined
1973,9.0,30.0,27.0,1,WD,Manual,60.0,0.21115666919998477,undetermined
1980,6.0,26.0,18.0,2,WD,Manual,84.0,0.21115666919998477,undetermined
1982,1.0,25.0,21.0,2,WD,Manual,84.0,0.21115666919998477,undetermined
1969,6.0,34.0,39.0,1,WD,Manual,72.0,0.21115666919998477,no_movement
1980,6.0,26.0,20.0,1,WD,Other,60.0,0.21115666919998477,undetermined
1972,6.0,34.0,18.0,2,WD,Manual,48.0,0.21115666919998477,no_movement
1967,9.0,31.0,41.0,1,WD,Manual,96.0,0.21115666919998477,no_movement
1973,6.0,33.0,29.0,1,WD,Manual,120.0,0.21115666919998477,undetermined
1980,10.0,22.0,21.0,2,WD,Manual,96.0,0.21115666919998477,undetermined
1966,6.0,34.0,37.0,1,WD,Other,120.0,0.21115666919998477,upward
1987,9.0,16.0,23.0,1,WD,Other,96.0,0.21115666919998477,undetermined
1982,3.0,27.0,14.0,1,WD,Agrarian,264.0,0.21115666919998477,undetermined
1993,6.0,13.0,14.0,1,WD,Other,60.0,0.21115666919998477,undetermined
1989,9.0,13.5,15.0,1,WD,Manual,30.0,0.21115666919998477,undetermined
1979,9.0,23.0,26.0,2,WD,Other,60.0,0.21115666919998477,undetermined
1978,9.0,25.0,24.0,1,WD,Manual,96.0,0.21115666919998477,undetermined
1971,9.0,30.5,30.0,1,WD,Manual,36.0,0.21115666919998477,no_movement
1981,6.0,25.0,22.0,1,WD,Manual,24.0,0.21115666919998477,undetermined
1967,6.0,34.0,30.0,3,WD,Manual,144.0,0.21115666919998477,upward
1983,12.0,17.0,22.0,1,WD,Manual,72.0,0.21115666919998477,undetermined
1979,6.0,27.0,20.0,1,WD,Manual,60.0,0.21115666919998477,undetermined
1980,6.0,26.0,23.0,1,WD,Manual,36.0,0.21115666919998477,undetermined
1982,9.0,20.416666666666668,23.0,1,WD,Manual,17.0,0.21115666919998477,undetermined
1975,8.0,29.0,25.0,1,WD,Other,12.0,0.21115666919998477,undetermined
