sex,age,statebrn,placebrn,marstat,edyrs,occ,usyrl,usdurl,usdocl,usstatel,usplacel,usoccl,usbyl,ustrips,reltrip,paistrip,sport,social,chicanos,blacks,anglos,latinos,lodging,english,finhelp,bankacct,remit1,remit2,remit3,remit4,remit5,savings1,savings2,savings3,savings4,savings5,schools,unemp,foodst,welfare,doctor,hospital,uswagel_adj_2019,rent_adj_2019,food_adj_2019,remit_adj_2019,savings_adj_2019,savretrn_adj_2019,target
1,59.0,15,0,2,2,410,1967.0,6.0,8,105,,410,,1.0,2,2,2,2,0,0,0,1,,0,,2,,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,,,,,,,,261.8095238095238,0.0,0.0,2
1,63.0,15,0,2,5,410,1978.0,7.0,8,114,1600,812,1,1.0,1,2,2,2,1,0,1,0,4,1,4,2,12,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,,,812.0391741662255,,,2
1,65.0,15,0,2,3,410,1972.0,78.0,8,199,,810,,2.0,,,2,2,,,,,,0,,2,1,10,11,12,8888,1,10,11,12,8888,2,2,2,2,2,2,,142.1106170094497,426.3318510283491,284.2212340188994,,0.0,2
1,51.0,15,0,2,3,546,1979.0,36.0,8,114,1600,529,1,1.0,1,2,2,2,2,2,2,2,4,3,4,1,8888,8888,8888,8888,8888,3,8888,8888,8888,8888,2,2,2,2,1,1,,0.0,433.07227555053646,721.7871259175607,,2165.361377752682,2
2,56.0,15,0,6,2,20,1986.0,216.0,8,114,1600,529,1,1.0,1,2,2,2,2,3,2,2,4,2,4,2,8888,8888,8888,8888,8888,1,11,2,5,8888,2,2,1,2,2,2,,,,184.95312093063635,,0.0,2
1,74.0,15,0,1,4,50,1972.0,48.0,8,114,1600,810,1,1.0,1,1,2,2,0,0,0,0,4,3,4,2,,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,240.9465773809524,380.44196428571433,0.0,634.0699404761905,,2
1,30.0,15,0,2,6,410,2004.0,12.0,3,114,1600,812,3,4.0,,,2,2,1,0,1,2,,0,,2,1,11,12,8888,8888,1,12,8888,8888,8888,2,2,2,2,2,2,,135.33986236103758,406.01958708311275,676.6993118051879,,2030.0979354155638,2
1,62.0,15,40,2,2,552,1968.0,24.0,8,103,,812,,1.0,2,1,2,2,0,0,1,0,1,0,6,2,,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,,,2,2,286.71813084112154,95.57271028037383,318.57570093457946,0.0,0.0,0.0,2
1,48.0,15,0,2,6,214,1978.0,24.0,8,114,1600,812,4,1.0,1,1,2,2,2,3,1,0,4,1,4,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,11.368849360755975,,284.2212340188994,284.2212340188994,0.0,4263.3185102834905,2
1,35.0,9,401,2,6,710,1984.0,187.0,8,114,1600,526,1,1.0,1,2,1,1,1,0,1,2,3,0,4,2,1,2,8888,8888,8888,1,2,8888,8888,8888,2,2,2,2,2,2,107.8701468401487,,1330.5568773234202,0.0,1520.636431226766,13915.05886282528,2
1,45.0,15,0,4,6,629,1983.0,24.0,8,105,4480,812,,2.0,,,2,2,,,,,,1,,2,1,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,,,431.33694200351493,,,449.30931458699473,449.30931458699473,1797.237258347979,2
1,32.0,15,0,2,12,524,2000.0,12.0,8,105,4480,526,1,2.0,,,2,2,1,0,1,1,,1,,2,1,11,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,0.0,728.8866714183891,0.0,,,2
1,48.0,15,0,2,6,214,1977.0,12.0,8,114,1600,529,3,1.0,2,1,2,2,2,2,0,2,4,1,4,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,140.85785123966943,105.64338842975208,,704.2892561983472,,2465.012396694215,2
1,29.0,15,40,2,6,710,1993.0,36.0,8,114,1600,528,1,1.0,2,2,1,2,0,2,1,2,4,1,4,2,1,11,8888,8888,8888,7,8888,8888,8888,8888,2,2,2,2,1,2,,1350.3010563380283,,0.0,,0.0,2
1,34.0,13,48,2,6,710,1998.0,8.0,8,105,4480,526,,1.0,1,2,2,2,1,0,0,1,4,0,4,2,,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,25.340451541850225,3754.140969162996,375.4140969162996,0.0,187.7070484581498,3344.4515651982383,2
1,53.0,15,0,2,9,529,2005.0,18.0,1,114,1600,529,1,2.0,,,1,1,3,1,1,1,,3,,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,15.557221095334686,,,622.2888438133874,,5185.740365111562,1
2,62.0,15,0,4,2,20,1994.0,18.0,8,105,7320,820,3,1.0,1,1,2,2,3,0,0,0,4,2,4,2,1,10,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,369.9062418612727,0.0,0.0,0.0,986.4166449633938,1849.5312093063633,2
1,62.0,15,0,2,3,812,1997.0,114.0,1,114,1600,812,4,2.0,,,2,1,3,1,1,2,,3,,1,1,11,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,2,18.004014084507045,225.05017605633805,360.0802816901409,1800.4014084507044,450.1003521126761,3375.752640845071,1
1,67.0,15,0,2,3,410,1986.0,168.0,8,114,1600,812,1,1.0,2,2,2,2,2,0,0,2,2,1,2,1,1,11,10,8888,8888,9,8888,8888,8888,8888,2,2,2,2,2,2,,,,,,,2
1,72.0,15,0,2,3,410,1968.0,336.0,5,114,1600,410,1,1.0,1,2,2,2,2,1,2,2,4,1,4,1,1,11,10,8888,8888,11,8888,8888,8888,8888,2,2,1,2,2,2,,,,0.0,0.0,0.0,2
1,52.0,15,0,2,6,711,1984.0,12.0,8,114,1600,520,,1.0,2,1,2,2,2,0,1,0,2,0,2,2,1,10,11,8888,8888,2,8888,8888,8888,8888,2,2,2,2,2,2,11.413258928571429,0.0,0.0,634.0699404761905,634.0699404761905,5072.559523809524,2
1,45.0,15,0,2,6,710,1983.0,24.0,8,114,1600,529,,1.0,2,1,2,2,2,0,1,2,2,0,2,2,8888,8888,8888,8888,8888,7,8888,8888,8888,8888,2,2,2,2,2,2,,,,,0.0,2292.8878923766815,2
1,41.0,15,0,2,6,410,2005.0,4.0,3,134,7777,410,1,2.0,,,2,2,2,0,0,0,,0,,2,1,10,8,8888,8888,16,8888,8888,8888,8888,2,2,2,2,1,2,7.9069175257731965,0.0,0.0,878.5463917525773,1317.819587628866,7906.917525773196,2
1,43.0,15,0,2,2,410,1988.0,9.0,8,114,1600,812,1,2.0,,,2,2,0,1,1,2,,0,,2,1,12,8888,8888,8888,1,12,8888,8888,8888,2,2,2,2,1,1,13.503010563380283,112.52508802816902,450.1003521126761,675.1505281690141,1125.2508802816901,22505.017605633802,2
1,42.0,15,0,2,6,410,2005.0,8.0,8,131,,410,,6.0,,,2,2,0,0,0,2,,0,,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,,,,,,2
1,31.0,15,0,2,6,410,1994.0,6.0,8,114,1600,410,,1.0,2,1,2,2,0,0,1,3,2,0,6,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,1395.270904017857,760.8839285714287,0.0,348.12976011904766,1392.5444032738094,2
1,30.0,15,0,2,6,711,2005.0,6.0,8,110,5960,520,5,3.0,,,1,2,2,2,2,2,,3,,2,1,2,8888,8888,8888,1,2,8888,8888,8888,2,2,2,2,1,1,,,,,,,2
1,54.0,15,0,2,1,526,1983.0,282.0,1,131,560,526,2,1.0,2,1,2,2,0,0,1,3,3,0,3,1,1,8888,8888,8888,8888,1,13,8888,8888,8888,2,2,2,2,2,2,523.6190476190476,0.0,261.8095238095238,654.5238095238095,0.0,2618.095238095238,1
1,71.0,15,0,2,2,410,2000.0,5.0,8,131,,520,,5.0,,,2,2,0,0,1,3,,0,,2,1,2,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,0.0,,116.63184306569345,,,2
1,45.0,15,0,2,9,410,1978.0,342.0,1,131,560,410,1,1.0,2,1,1,2,2,2,2,2,2,4,2,2,1,10,11,1,8888,1,2,10,13,8888,2,2,2,2,1,1,,,,2367.194444444445,0.0,3156.2592592592596,1
1,41.0,15,0,2,6,410,1985.0,258.0,1,105,8120,410,2,1.0,2,1,1,1,2,0,1,2,2,3,6,2,1,11,8888,8888,8888,1,13,8888,8888,8888,2,2,2,2,1,1,,1912.9264964788733,1800.4014084507044,,0.0,0.0,1
1,73.0,15,0,2,5,50,1995.0,84.0,8,105,8120,410,1,1.0,1,2,2,2,0,0,1,3,4,0,6,2,1,11,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,,0.0,0.0,0.0,,,2
1,63.0,15,0,2,0,410,2005.0,8.0,8,131,560,410,1,6.0,,,2,2,0,0,0,2,,0,,2,1,11,10,8888,8888,1,13,11,10,8888,2,2,2,2,1,1,,,5271.278350515465,658.9097938144331,,,2
1,29.0,15,0,3,6,524,2000.0,17.0,8,114,1600,812,,2.0,,,2,2,2,0,0,2,,0,,2,1,15,8888,8888,8888,3,8888,8888,8888,8888,2,2,2,2,2,2,10.859217233009709,0.0,465.39502427184465,0.0,620.5266990291262,15513.167475728154,2
1,53.0,15,0,2,1,410,2005.0,8.0,1,105,8120,410,1,10.0,,,2,2,2,0,0,2,,0,,2,1,10,8888,8888,8888,1,13,10,8888,8888,2,2,1,2,1,1,,0.0,,,,,2
1,41.0,15,0,2,5,410,2004.0,8.0,1,139,6680,812,1,9.0,,,2,2,2,0,2,2,,3,,2,1,10,8888,8888,8888,2,1,10,8888,8888,2,2,2,2,1,1,884.6262975778546,1415.4020761245674,265.38788927335645,884.6262975778546,,5307.757785467128,2
1,38.0,15,0,2,2,410,1994.0,5.0,8,105,8120,410,,3.0,,,2,2,1,1,0,2,,0,,2,1,10,2,8888,8888,2,8888,8888,8888,8888,2,2,2,2,2,2,12.54758282208589,0.0,941.0687116564418,0.0,0.0,3136.8957055214723,2
1,51.0,15,0,2,5,410,2005.0,6.0,1,105,8120,410,1,9.0,,,2,2,0,0,1,2,,0,,2,1,12,8888,8888,8888,1,10,13,8888,8888,2,2,2,2,2,2,7.964392523364486,318.57570093457946,159.28785046728973,477.8635514018692,,3185.7570093457944,2
1,52.0,15,0,2,6,546,2005.0,3.0,8,139,6680,410,,3.0,,,2,2,2,0,0,2,,0,,2,1,10,8888,8888,8888,1,2,8888,8888,8888,2,2,2,2,2,2,47.736784232365146,0.0,2121.6348547717844,424.32697095435685,1060.8174273858922,53040.871369294604,2
1,38.0,15,0,2,6,410,2004.0,6.0,1,105,2840,410,1,10.0,,,2,2,1,0,0,2,,3,,2,1,10,8888,8888,8888,14,13,12,11,8888,2,2,2,2,2,2,,444.62086956521745,277.8880434782609,277.8880434782609,0.0,0.0,2
1,34.0,15,0,2,7,710,1993.0,6.0,8,131,560,410,2,1.0,1,2,2,2,0,0,1,2,4,0,4,2,1,12,8888,8888,8888,1,13,10,8888,8888,2,2,2,2,2,2,,450.1003521126761,337.57526408450707,450.1003521126761,1125.2508802816901,11252.508802816901,2
1,44.0,15,0,2,9,410,2004.0,12.0,8,105,8120,410,2,5.0,,,2,2,2,0,0,2,,3,,2,1,10,2,8888,8888,,8888,8888,8888,8888,2,2,2,2,1,1,,0.0,,,,,2
1,35.0,15,0,2,6,410,2002.0,36.0,8,139,6680,410,,4.0,,,2,2,2,2,1,2,,3,,2,1,10,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,1,1,,,,0.0,,,2
1,51.0,15,0,6,4,410,2005.0,12.0,1,114,1600,410,1,8.0,,,2,2,0,0,0,2,,0,,2,8888,8888,8888,8888,8888,1,2,13,8888,8888,2,2,2,1,1,1,6.116196172248804,0.0,366.97177033492824,611.6196172248805,0.0,0.0,2
1,27.0,15,0,3,6,410,2003.0,8.0,8,139,6680,410,,1.0,1,2,2,2,2,0,0,0,4,3,4,2,,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,2,2,42.76789962825279,142.55966542750932,190.07955390334575,0.0,,0.0,2
1,36.0,15,0,2,3,,2004.0,30.0,8,106,3060,711,1,6.0,,,2,2,2,0,0,2,,0,,2,1,10,8888,8888,8888,4,12,8888,8888,8888,2,2,2,1,1,1,9.913706660583943,0.0,,349.89552919708035,0.0,0.0,1
1,55.0,15,0,2,5,410,1988.0,3.0,8,139,6680,410,,2.0,,,2,2,0,0,1,2,,0,,2,1,10,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,,,796.4392523364486,,,2
1,71.0,15,0,2,2,410,1993.0,6.0,1,139,6680,410,,7.0,,,2,2,3,0,0,2,,0,,2,1,10,8888,8888,8888,7,4,2,8888,8888,2,2,2,2,1,1,,0.0,,182.22166785459729,0.0,0.0,2
1,51.0,15,0,2,6,215,1993.0,5.0,8,131,560,410,1,1.0,1,2,2,2,0,0,0,2,4,0,4,2,1,10,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,13.539467289719626,446.00598130841126,955.7271028037384,0.0,161.4700940186916,1937.6092706542056,2
1,22.0,15,0,3,9,410,2006.0,6.0,8,131,,,,1.0,1,2,2,2,2,0,0,0,4,0,4,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,,690.0323886639677,0.0,,,1
1,49.0,15,0,2,6,546,2005.0,6.0,1,131,5460,812,1,6.0,,,2,2,1,0,0,2,,0,,2,10,1,8888,8888,8888,2,13,8888,8888,8888,2,2,2,2,2,2,,,,353.85051903114186,,,2
1,26.0,15,0,2,9,546,2004.0,30.0,1,131,560,546,1,4.0,,,2,2,2,0,0,2,,0,,1,15,11,1,8888,8888,8888,8888,8888,8888,8888,2,2,1,2,1,1,284.2212340188994,142.1106170094497,227.37698721511953,142.1106170094497,710.5530850472485,8526.637020566981,1
1,53.0,15,0,2,4,812,2001.0,66.0,1,150,7777,812,1,3.0,,,2,2,1,1,1,1,,3,,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,2,,0.0,568.4424680377988,710.5530850472485,,,1
1,30.0,15,0,3,4,410,2004.0,21.0,8,105,8120,410,1,5.0,,,2,2,2,0,2,2,,1,,2,2,1,11,10,8888,2,8888,8888,8888,8888,2,2,2,2,1,2,15.708571428571428,392.7142857142857,785.4285714285714,261.8095238095238,0.0,0.0,2
1,37.0,15,0,6,9,616,1986.0,246.0,1,114,1600,510,3,2.0,,,1,2,2,2,2,4,,4,,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,,0.0,380.44196428571433,,,,1
1,33.0,15,0,2,6,812,1987.0,234.0,8,139,6680,812,1,1.0,1,2,1,2,2,0,1,2,4,4,4,2,1,10,11,13,8888,2,8888,8888,8888,8888,2,2,2,2,1,1,,,,,,,1
1,64.0,15,0,2,3,410,1996.0,12.0,1,139,6680,410,1,6.0,,,2,2,2,0,1,2,,0,,2,1,11,10,2,8888,4,8,9,11,1,2,2,,,1,2,13.398760777683856,0.0,864.43617920541,,,,2
1,43.0,15,0,2,6,710,1991.0,186.0,,131,6160,710,,1.0,2,1,2,1,0,0,2,0,2,4,,2,1,10,11,8888,8888,,8888,8888,8888,8888,2,2,2,2,1,1,,0.0,306.9111644657863,,,,1
1,56.0,15,0,2,6,410,1999.0,60.0,1,105,8120,410,1,5.0,,,2,1,1,0,1,1,,0,,1,1,10,8888,8888,8888,1,11,8888,8888,8888,2,2,2,2,2,2,,,,611.6196172248805,0.0,,2
1,64.0,15,0,2,1,410,1992.0,4.0,1,105,8120,410,1,8.0,,,2,2,1,0,1,2,,2,,1,1,2,11,10,8888,1,2,11,10,8888,2,2,2,2,1,1,7.842239263803681,,,941.0687116564418,,0.0,2
1,34.0,15,0,6,6,812,2003.0,42.0,1,131,560,812,,3.0,,,2,2,0,0,1,1,,3,,1,,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,2,1,,,,528.5353395833333,,,1
1,48.0,15,0,2,1,410,2004.0,3.0,1,105,8120,410,2,6.0,,,2,2,1,0,2,2,,3,,2,8888,8888,8888,8888,8888,8,8888,8888,8888,8888,2,2,2,2,1,,,,,352.1446280991736,0.0,0.0,2
1,55.0,15,0,2,1,410,1999.0,90.0,1,131,,410,1,7.0,,,2,2,3,0,2,0,,3,,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,,15.127633136094676,864.43617920541,0.0,0.0,0.0,1
1,30.0,15,0,2,9,410,1999.0,90.0,8,114,1600,546,,1.0,2,1,1,2,,,,,7,0,4,2,1,10,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,1,1,284.2212340188994,0.0,142.1106170094497,426.3318510283491,0.0,0.0,1
1,53.0,15,0,2,6,215,1996.0,6.0,1,105,8120,410,1,9.0,,,1,2,0,0,0,0,,0,,2,1,8888,8888,8888,8888,2,1,7,8888,8888,2,2,2,2,2,2,,,,,,,2
1,52.0,15,0,2,6,410,1977.0,24.0,8,105,,410,,1.0,2,1,2,2,0,0,0,0,3,0,,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,880.361570247934,0.0,1408.5785123966944,2112.8677685950415,704.2892561983472,2817.1570247933887,2
1,49.0,15,0,2,6,215,1983.0,3.0,8,105,8120,410,1,1.0,2,1,2,2,2,0,1,1,2,0,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,285.11933085501863,0.0,,475.19888475836433,0.0,0.0,2
1,62.0,15,0,2,2,410,1962.0,3.0,2,103,,410,,1.0,2,1,2,2,0,0,0,3,3,0,6,2,1,10,11,8888,8888,1,2,8888,8888,8888,2,2,2,2,2,2,21.231031141868513,619.2384083044982,0.0,884.6262975778546,184.83381861591695,3696.7294498961933,2
1,64.0,15,0,2,1,410,1964.0,2.0,2,105,6780,410,4,2.0,,,2,2,0,0,1,3,,0,,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,0.0,828.2968224299067,477.8635514018692,796.4392523364486,15928.785046728972,2
1,37.0,15,0,2,12,527,1998.0,30.0,8,114,1600,523,,2.0,,,2,2,0,0,1,3,,1,,2,1,10,2,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,2,,,,,824.7,5772.9,2
1,30.0,15,0,3,9,,2002.0,8.0,8,114,1600,520,,1.0,1,1,1,2,2,2,2,3,1,3,6,2,1,2,10,11,8888,1,2,10,11,8888,2,2,2,2,2,2,,,,835.4803921568628,835.4803921568628,3341.921568627451,2
1,45.0,15,0,2,6,410,2000.0,12.0,8,114,1600,529,,1.0,2,1,2,2,0,0,1,2,1,0,6,2,1,10,2,8888,8888,1,10,2,8888,8888,2,2,2,2,2,2,127.43028037383178,477.8635514018692,477.8635514018692,796.4392523364486,796.4392523364486,11150.14953271028,2
1,43.0,15,0,2,6,410,1988.0,36.0,8,114,1600,812,,1.0,2,1,2,2,0,0,2,3,2,3,6,2,1,10,8888,8888,8888,1,10,8888,8888,8888,2,2,2,2,2,2,,0.0,,0.0,,,2
1,36.0,15,0,2,9,410,2001.0,12.0,8,114,1600,540,,1.0,2,1,2,2,0,0,0,3,4,0,6,2,1,10,11,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,,,529.8590673575129,,15895.772020725388,2
1,35.0,15,0,2,12,710,2002.0,6.0,8,147,,410,,2.0,,,2,2,2,0,0,2,,4,,2,2,1,10,11,9,8888,8888,8888,8888,8888,2,2,2,2,2,2,,0.0,0.0,126.8139880952381,,,2
1,23.0,15,0,2,9,410,2005.0,18.0,8,139,,529,,3.0,,,1,2,,2,1,2,,3,,2,1,11,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,2,2,9883.646907216496,5271.278350515465,2635.6391752577324,1647.2744845360826,6589.09793814433,65890.9793814433,1
1,43.0,15,63,2,3,552,1989.0,12.0,8,105,4480,529,3,1.0,1,1,2,2,2,0,1,2,4,3,2,2,8888,8888,8888,8888,8888,2,10,1,8888,8888,2,2,2,2,2,2,,,,,,,2
1,67.0,15,0,2,6,410,1957.0,24.0,8,199,,410,,1.0,1,1,2,2,0,,,0,3,0,6,2,,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,,,2,2,1241.0533980582525,620.5266990291262,620.5266990291262,55.847402912621355,1551.3167475728155,27923.70145631068,2
1,74.0,15,0,2,5,410,1964.0,4.0,2,103,6200,410,2,1.0,1,1,2,2,0,0,0,0,3,0,6,2,8888,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,,8637.06081081081,3022.9712837837837,0.0,4318.530405405405,63228.81285405406,2
1,30.0,15,0,2,9,527,1991.0,96.0,8,114,1600,812,,1.0,1,1,2,2,,2,,2,2,3,2,2,15,8888,8888,8888,8888,4,9,8888,8888,8888,2,2,2,2,1,1,,,,,,,2
1,33.0,15,0,2,9,524,1994.0,84.0,8,114,1600,520,1,1.0,1,1,2,2,3,2,1,2,4,2,6,1,15,8888,8888,8888,8888,2,3,8888,8888,8888,2,2,2,1,1,1,7.842239263803681,2940.8397239263804,1372.391871165644,0.0,,23526.717791411043,2
1,56.0,15,0,3,9,523,1987.0,12.0,8,105,2840,410,,1.0,2,2,2,2,0,0,0,0,7,2,4,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,1,2,2,2,,,,310.2633495145631,1551.3167475728155,9307.900485436892,2
1,40.0,15,0,2,9,524,1996.0,18.0,5,114,1600,812,1,1.0,2,1,1,2,0,1,1,2,2,1,6,2,15,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,2548.6056074766357,398.2196261682243,477.8635514018692,159.28785046728973,1194.6588785046729,2828.968153084112,2
1,36.0,15,0,2,9,410,1995.0,17.0,8,105,4480,811,,1.0,2,1,2,2,2,0,0,2,2,0,2,2,1,10,8888,8888,8888,1,10,11,8888,8888,2,2,2,2,1,1,18.984430693069307,0.0,1054.6905940594058,843.7524752475248,0.0,843.7524752475248,2
2,79.0,15,0,2,2,410,1956.0,2.0,2,144,,410,,2.0,,,2,2,0,0,0,2,,0,,2,1,10,8888,8888,8888,2,8888,8888,8888,8888,2,2,2,2,2,2,,,,426.3318510283491,,,2
1,22.0,15,0,2,12,524,2001.0,12.0,8,144,2320,524,,1.0,1,2,2,2,2,0,0,2,4,3,4,2,8888,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,2,2,,206.175,618.5250000000001,,,0.0,2
1,38.0,15,0,2,9,526,2000.0,12.0,8,136,,812,,1.0,1,2,2,2,2,2,1,2,4,1,4,2,1,10,11,8888,8888,2,1,8888,8888,8888,2,2,2,2,2,2,,142.1106170094497,426.3318510283491,710.5530850472485,,,2
1,41.0,15,58,1,9,559,2002.0,24.0,8,105,4480,812,1,1.0,1,1,2,2,0,0,2,2,2,1,2,2,1,10,11,8888,8888,3,2,4,8888,8888,2,2,2,2,1,1,,,,616.5104031021211,,,2
1,55.0,15,0,2,0,219,2002.0,8.0,8,114,1600,520,,2.0,,,2,2,1,0,0,2,,0,,2,1,8888,8888,8888,8888,1,12,8888,8888,8888,2,2,2,2,2,2,63.38603305785124,7042.892561983472,2817.1570247933887,704.2892561983472,704.2892561983472,7042.892561983472,2
1,39.0,15,0,2,12,529,1998.0,4.0,3,134,7777,410,1,2.0,,,2,2,0,0,0,2,,0,,2,1,10,11,8888,8888,1,2,4,8888,8888,2,2,2,2,2,2,,22745.284697508894,3639.2455516014234,0.0,1819.6227758007117,0.0,2
1,67.0,15,0,2,0,52,1964.0,4.0,2,144,,410,,3.0,,,2,2,0,0,0,2,,0,,2,4,1,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,1,1,1866.1094890510951,4665.273722627738,746.4437956204381,0.0,699.7910583941607,0.0,2
1,34.0,15,0,2,4,410,2002.0,36.0,8,114,1600,529,,1.0,1,2,2,2,1,1,1,2,2,0,2,2,1,10,2,8888,8888,2,1,8888,8888,8888,2,2,2,2,2,2,55.729046321525885,1393.226158038147,4876.291553133515,696.6130790190736,696.6130790190736,0.0,2
1,54.0,15,0,2,6,410,2005.0,18.0,8,139,,410,1,4.0,,,2,2,2,1,2,2,,3,,2,1,10,11,8888,8888,1,10,11,2,8888,2,2,2,2,1,1,46.12368556701032,11860.376288659796,5271.278350515465,1317.8195876288662,3294.548969072165,0.0,1
1,37.0,15,0,2,12,527,1992.0,120.0,8,114,1600,529,1,1.0,1,1,2,2,3,1,1,2,2,4,4,1,1,8888,8888,8888,8888,2,1,4,8888,8888,2,2,1,1,1,1,195605.9678653405,4890.1491966335125,586.8179035960216,0.0,351.48436365723035,0.0,2
1,34.0,15,0,2,6,524,1991.0,5.0,3,147,,410,,1.0,1,1,2,2,0,0,0,2,3,2,3,2,2,1,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,1304.372448979592,4603.667466986795,767.2779111644658,0.0,306.9111644657863,3069.111644657863,2
1,45.0,15,0,2,12,410,1996.0,3.0,3,134,,410,1,1.0,1,1,2,2,0,0,2,2,3,0,6,2,1,10,8888,8888,8888,2,3,10,1,8888,2,2,2,2,2,2,1540.1024096385545,3336.888554216868,2053.4698795180725,0.0,1283.4186746987953,0.0,2
1,43.0,15,0,2,12,529,1998.0,24.0,8,144,1920,812,,1.0,1,2,2,2,2,2,2,2,4,0,4,2,1,10,11,8888,8888,2,8888,8888,8888,8888,2,2,2,2,2,2,58.410210896309316,4493.093145869947,2695.8558875219687,898.6186291739895,898.6186291739895,0.0,2
1,58.0,15,0,2,6,410,2002.0,30.0,8,103,7777,526,,1.0,1,2,2,2,0,0,1,3,4,0,4,2,1,10,4,8888,8888,1,10,8888,8888,8888,2,2,2,2,2,2,107.31281481481481,15781.296296296296,5050.014814814815,1893.7555555555557,1893.7555555555557,0.0,2
1,36.0,15,0,2,6,410,2003.0,3.0,8,199,,410,,1.0,2,1,2,2,0,0,1,3,1,0,6,2,1,2,10,11,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,2482.106796116505,1861.5800970873786,3.102633495145631,620.5266990291262,0.0,2
1,33.0,15,0,2,12,410,2005.0,5.0,4,118,,410,,3.0,,,2,2,0,0,1,3,,3,,2,1,10,8888,8888,8888,1,10,8888,8888,8888,2,2,2,2,2,2,42.38872538860104,2914.2248704663216,1324.6476683937824,0.0,0.0,0.0,2
1,47.0,15,0,2,9,523,2002.0,54.0,8,145,870,523,,1.0,1,2,2,2,0,0,2,3,4,3,4,2,1,10,2,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,,,78.42239263803681,,,1
1,73.0,15,0,2,10,50,1972.0,7.0,8,148,,410,,12.0,,,2,2,0,0,1,3,,3,,2,1,10,11,2,8888,1,2,10,8888,8888,2,2,2,2,2,2,23.101536144578315,513.3674698795181,,513.3674698795181,,1026.7349397590363,2
1,29.0,15,0,3,9,410,2004.0,30.0,8,134,,526,,1.0,1,1,2,2,0,0,0,3,4,0,4,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,15.217678571428571,177.53958333333335,177.53958333333335,253.6279761904762,,,1
1,30.0,15,0,3,9,410,2002.0,24.0,8,118,,410,,1.0,1,1,2,2,0,0,0,3,4,0,6,2,1,10,2,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,277.8880434782609,555.7760869565218,277.8880434782609,,,2
1,28.0,15,0,2,3,812,2003.0,42.0,8,118,,812,3,1.0,1,2,1,2,0,0,0,3,4,0,4,2,1,2,10,11,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,694.7201086956521,694.7201086956521,1111.5521739130436,,,1
